site_id,latitude,longitude,refYear,Lonsdorf_big,Lonsdorf_small
39,36.101342980190665,-5.467942999994651,2019,0.2759873972134796,0.1371062911615346
40,36.102608663729576,-5.44537949482425,2019,0.12095309618580974,0.037819342670754104
41,36.14018069969518,-5.849435459632797,2019,0.11486905624384199,0.10278350420850882
42,36.132023568492606,-5.827199647569593,2019,0.06292357368892974,0.00816395049099917
43,36.1313429794282,-5.797943000014971,2019,0.15670398850583292,0.025098440713607152
44,36.131342979429334,-5.767942999998625,2019,0.3247459242858464,0.2240941467148035
45,36.131342979424474,-5.737942999988802,2019,0.36336398592579805,0.22500878151661946
46,36.13134297942084,-5.707943000006947,2019,0.37602593945348534,0.1793940221967654
47,36.13134297942634,-5.67794299999743,2019,0.43482010068420635,0.20120881810274646
48,36.13134297942978,-5.647943000009942,2019,0.4473022073655708,0.22534687438492076
49,36.13134297942903,-5.617942999989353,2019,0.44467243790747124,0.20170484696881616
50,36.13134297943069,-5.587943000000327,2019,0.4630310897254498,0.21475558569998746
51,36.131342979429405,-5.5579430000029335,2019,0.46604853088861026,0.212317573335467
52,36.13134297942798,-5.527943000002599,2019,0.44228773386594694,0.2046452887666699
53,36.13134297942703,-5.497943000002013,2019,0.3754123473632591,0.20232494483049396
54,36.131342979424765,-5.46794299999054,2019,0.16930150912878167,0.06568728341265126
55,36.12894825817407,-5.446492706828812,2019,0.05889689970883863,0.023467022852621908
56,36.16969919947371,-5.882872349617099,2019,0.15819057352119587,0.11988838460115114
57,36.16206634575386,-5.857230591199592,2019,0.29174625139529686,0.2030775403971391
58,36.161342978705555,-5.827942999995734,2019,0.22870312483164387,0.12384171172739844
59,36.16134297870785,-5.797943000010536,2019,0.08942006655865334,0.021845438905730766
60,36.16134297870926,-5.767942999999163,2019,0.08628143416448704,0.03579803251648603
61,36.1613429787111,-5.737942999992896,2019,0.09475672365971385,0.03217735032837118
62,36.16134297871749,-5.707942999998597,2019,0.22186889885023736,0.12080165812011384
63,36.16134297871447,-5.67794300000197,2019,0.4172678909298336,0.23285276252296613
64,36.16134297871058,-5.6479430000061255,2019,0.43213585894924883,0.17366421953155753
65,36.16134297871503,-5.61794299998748,2019,0.4345434847244348,0.21033499280363555
66,36.161342978711275,-5.5879430000054215,2019,0.4496092305695217,0.19917681090569894
67,36.16134297870902,-5.557943000003261,2019,0.4599986285259335,0.21606402710005296
68,36.161342978715126,-5.527942999995084,2019,0.41541414654108894,0.18490615347926365
69,36.16134297871669,-5.497943000008595,2019,0.29769367368229815,0.17454637939007572
70,36.16134297871265,-5.467942999993581,2019,0.15690808155708785,0.07822575079284604
71,36.16499091482304,-5.444360128339109,2019,0.08428657011868308,0.05542012151032225
72,36.17633816704243,-5.420556348067409,2019,0.0622588321185889,0.01118365940994255
73,36.17225813483053,-5.370943277529193,2019,0.0644231278017308,0.02059984695691965
74,36.165926324815935,-5.348691905540715,2019,0.035078072263400505,0.02215314457637992
75,36.20556691578445,-6.053739967477872,2019,0.04824894610087295,0.039076525139971306
76,36.196963706812525,-6.0344089586872895,2019,0.12006827008713232,0.10321386766532618
77,36.19485358206851,-6.007290524590515,2019,0.2330162621771958,0.20051559536900995
78,36.19272293007745,-5.978017185126473,2019,0.27539255656757294,0.21979337220552403
79,36.19510747042838,-5.948135395793169,2019,0.2417460681654083,0.20677097409696465
80,36.19469865985586,-5.917006604749005,2019,0.10385889906647149,0.05281383013729664
81,36.19134321873839,-5.887942759582582,2019,0.13831208549427376,0.033933555943387116
82,36.191342977974045,-5.857943000000713,2019,0.35456472283241564,0.1798071550260335
83,36.191342977972894,-5.827942999995622,2019,0.3980224000170653,0.20701747626258515
84,36.191342977975005,-5.797943000003877,2019,0.21130388436171466,0.10178636413261087
85,36.19134297797443,-5.767943000004541,2019,0.05633716538091675,0.04218214958850109
86,36.191342977968944,-5.73794299999312,2019,0.06265588771514935,0.011558928440061391
87,36.19134297796528,-5.7079429999941915,2019,0.20680102810592765,0.05336584404878391
88,36.19134297796586,-5.677943000010121,2019,0.40886853813904617,0.22632214094839254
89,36.19134297797086,-5.647942999996276,2019,0.44944726943773955,0.20786778821323107
90,36.19134297796879,-5.617942999993682,2019,0.4281392422560514,0.18775880496428554
91,36.19134297796582,-5.587943000009552,2019,0.4233147823762478,0.19889410925260081
92,36.19134297796943,-5.557942999997029,2019,0.4325891211400575,0.22886071015088705
93,36.19134297796904,-5.527942999992558,2019,0.3604217156815087,0.15405753851927026
94,36.19134297796737,-5.497943000011297,2019,0.2751418258393628,0.09949268744076589
95,36.19134297796841,-5.467942999995445,2019,0.28420307715176724,0.17837903708412858
96,36.19134297796761,-5.437942999991016,2019,0.20207748042814802,0.11811920222984322
97,36.1925908346244,-5.408234469062075,2019,0.1536581672990646,0.08690480280499557
98,36.19193033817832,-5.377494995987777,2019,0.21156638493826807,0.16082866291354564
99,36.19151539526373,-5.348144380593209,2019,0.15009221038406492,0.08142721016939257
100,36.19938828505196,-5.330601690356025,2019,0.10086789953307616,0.03651038251449234
101,36.22540902424125,-6.060280803450898,2019,0.028089187011702568,0.02605491626339002
102,36.2213429772305,-6.03794299999906,2019,0.06937521479727103,0.02096449676194937
103,36.2213429772274,-6.00794299999823,2019,0.1497099508292652,0.06978468615353958
104,36.22134297722979,-5.9779429999944815,2019,0.20197835814292703,0.04156730697452772
105,36.22134297723541,-5.947942999999962,2019,0.22989556053900972,0.10936625753146333
106,36.22134297723153,-5.917942999998175,2019,0.18638632914512113,0.10070495706332876
107,36.22134297722522,-5.887943000002949,2019,0.17313962006750422,0.12702235044159293
108,36.22134297722497,-5.85794299999945,2019,0.19547969991679104,0.06981296916792709
109,36.221342977227906,-5.827942999994162,2019,0.2541601211714482,0.19154927003909508
110,36.221342977224,-5.797943000008072,2019,0.1480570457951491,0.08155735858767285
111,36.22134297722408,-5.767943000001096,2019,0.08450763182975067,0.010606051753490983
112,36.22134297723147,-5.737942999993681,2019,0.23416181572491293,0.13521422001623074
113,36.22134297722998,-5.7079430000015385,2019,0.3901829808368275,0.19615484694334753
114,36.22134297722704,-5.677943000006398,2019,0.4423544833235375,0.2084775962745897
115,36.2213429772259,-5.64794299999405,2019,0.4496759832763976,0.2115965384881897
116,36.2213429772236,-5.617943000002646,2019,0.43639191849133463,0.20226504813406304
117,36.221342977227486,-5.587942999999191,2019,0.42244674272482113,0.20914150262400544
118,36.22134297723107,-5.557942999996315,2019,0.39682786187881025,0.19094630839000507
119,36.22134297722805,-5.5279429999985155,2019,0.3726611550794533,0.18125459506543426
120,36.22134297722701,-5.497943000009479,2019,0.4101475932644303,0.22292576248948107
121,36.22134297722727,-5.467942999995286,2019,0.39319392740036785,0.21550517554970156
122,36.22134297722362,-5.437942999998007,2019,0.29663835494056917,0.08363219993657128
123,36.22134297722487,-5.407942999994048,2019,0.2925806958816126,0.18249599327460816
124,36.22134297722907,-5.377943000002449,2019,0.32460427317989793,0.1625744898686951
125,36.221342977227465,-5.347943000005657,2019,0.30668094225389775,0.179699229422043
126,36.22376085298835,-5.3255439702845,2019,0.17528448863994234,0.13225581403333803
127,36.261503111436134,-6.0850896347107355,2019,0.01854211767134749,0.019474697210246805
128,36.252024326758885,-6.067107453392389,2019,0.020803579369524657,0.009112058485873136
129,36.25134297647736,-6.037943000000334,2019,0.030089403130667578,0.01173788613938111
130,36.25134297647548,-6.007943000004605,2019,0.07708725677075913,0.0279823984043411
131,36.25134297646994,-5.977942999992953,2019,0.14780312819655222,0.05478292799008687
132,36.251342976464905,-5.947943000000612,2019,0.19033488748266644,0.11346341096074733
133,36.2513429764683,-5.917942999998243,2019,0.1987020489727117,0.13844526603254273
134,36.251342976474106,-5.887943000003663,2019,0.13696209516096375,0.08487603597714435
135,36.25134297647209,-5.857943000002199,2019,0.04095978453327846,0.009843894554404752
136,36.251342976470205,-5.827942999989806,2019,0.040077286429323254,0.011042499430525737
137,36.2513429764758,-5.797943000009838,2019,0.06351158233959932,0.01054776655939586
138,36.25134297647479,-5.767943000000748,2019,0.17802743414034727,0.03981770135413416
139,36.251342976470426,-5.737942999989381,2019,0.3559341555355749,0.17867819257782305
140,36.25134297647011,-5.70794300000859,2019,0.4336833976843482,0.20902003369099942
141,36.25134297647056,-5.677943000003173,2019,0.4396540081148415,0.21351425872219276
142,36.25134297647373,-5.647942999994161,2019,0.43451428288611027,0.19902489467276346
143,36.2513429764772,-5.617943000000736,2019,0.4188224710850398,0.18848785922761202
144,36.251342976474334,-5.587942999999536,2019,0.34470425025786505,0.13965521763771538
145,36.25134297646945,-5.5579429999979695,2019,0.3129725850026441,0.09919537739327604
146,36.2513429764687,-5.527943000002655,2019,0.3800868222098052,0.19072353714799065
147,36.25134297647119,-5.4979430000030955,2019,0.4497883835644709,0.2189624834399584
148,36.251342976477694,-5.467942999991268,2019,0.4466921342720895,0.22962852924590985
149,36.25134297647635,-5.4379430000097155,2019,0.37472204477518084,0.17174171012153375
150,36.25134297646985,-5.407942999990427,2019,0.38434701550422207,0.19195812138006776
151,36.25134297646757,-5.3779430000031105,2019,0.3826827490920527,0.18030158578311742
152,36.25134297647167,-5.3479430000011305,2019,0.32049074990570353,0.18249049244391305
153,36.25193660855897,-5.318503315668858,2019,0.23679973710432226,0.15776115535712895
154,36.25705329599075,-5.296820464642537,2019,0.1504681992938627,0.14833101484442524
155,36.295277782892576,-6.121229746077114,2019,0.05813167248980247,0.024736000499390176
156,36.28478790117837,-6.093886383284743,2019,0.031001075122582503,0.027326480772626914
157,36.28134297572428,-6.0679429999921215,2019,0.0383632693055308,0.012217327202424863
158,36.28134297572438,-6.037942999999052,2019,0.07282088876148869,0.0153805241205396
159,36.28134297572862,-6.007943000002255,2019,0.14430247973366475,0.0669594747206499
160,36.28134297573246,-5.977942999997922,2019,0.19384295301094612,0.11257368339354276
161,36.28134297573306,-5.947943000002484,2019,0.2115574608603503,0.1215715247281561
162,36.281342975729295,-5.917942999996916,2019,0.2643471925420105,0.12272360158181708
163,36.28134297572502,-5.887943000002633,2019,0.18177694699223915,0.13328834823378305
164,36.28134297572923,-5.857942999999824,2019,0.056023913540922975,0.014275701232806883
165,36.28134297572879,-5.827942999995777,2019,0.06464968679283895,0.01665741917714924
166,36.28134297572145,-5.79794300000656,2019,0.1864328995183954,0.1650664032736792
167,36.28134297572264,-5.767943000003747,2019,0.3056836130013506,0.18265323133690917
168,36.28134297572606,-5.73794299998784,2019,0.4073499992333884,0.21481132686982227
169,36.281342975727114,-5.707943000009011,2019,0.4491410962009009,0.20929381834932093
170,36.281342975727846,-5.677943000000936,2019,0.4510581089613435,0.2038760971964943
171,36.28134297572573,-5.647942999994788,2019,0.450382391484851,0.21027069658475966
172,36.28134297572344,-5.617942999998259,2019,0.4509889822664921,0.22982255444350652
173,36.28134297572898,-5.587942999997916,2019,0.41839549673747195,0.19778518195230316
174,36.28134297573027,-5.557943000005145,2019,0.4300735820084795,0.20463533802729975
175,36.28134297572847,-5.527942999999367,2019,0.4426760509605049,0.2110198149988858
176,36.281342975728066,-5.497943000003162,2019,0.43801544789015867,0.20588364366588244
177,36.28134297572296,-5.467942999989053,2019,0.41593127524773205,0.20387886063821006
178,36.281342975725394,-5.437943000010276,2019,0.3592762916927721,0.1255633077219931
179,36.28134297572887,-5.407942999994523,2019,0.3873023955727927,0.2076465216312318
180,36.28134297573064,-5.377942999999812,2019,0.41515566452924113,0.21933487736447338
181,36.28134297573131,-5.347942999997075,2019,0.26620103722510313,0.09054814865050156
182,36.281342975728926,-5.317943000004371,2019,0.171311191137508,0.04391537421362853
183,36.282893347494,-5.290103668028479,2019,0.10271696129693864,0.029271412663764634
184,36.29309792995542,-5.271628228836045,2019,0.07069370109066164,0.030476569857104563
185,36.315859093885486,-6.149141506435435,2019,0.10229258280114573,0.03730085066755413
186,36.31135567416376,-6.1279311486853025,2019,0.12970549210429125,0.13164230109889694
187,36.31134297498525,-6.09794300000694,2019,0.07889288083728609,0.04807068933398427
188,36.311342974983305,-6.067942999996513,2019,0.10695255721651444,0.045286189743475355
189,36.31134297498392,-6.037942999993541,2019,0.25081762925017337,0.16576595286236104
190,36.31134297498494,-6.007942999999666,2019,0.2425430662977687,0.11942130010096358
191,36.31134297498212,-5.97794299999896,2019,0.20963598203776118,0.13870823703861568
192,36.31134297498364,-5.947942999998183,2019,0.1391718397227726,0.0470923078715513
193,36.31134297498616,-5.917943000003119,2019,0.14500525787524166,0.06247152656451184
194,36.311342974989216,-5.887942999998327,2019,0.14782606688766114,0.06268476939156492
195,36.311342974985216,-5.8579430000038055,2019,0.1437788118499045,0.07537460681762613
196,36.311342974988925,-5.827942999986788,2019,0.06958653572556087,0.01207162134009278
197,36.31134297499376,-5.797943000019386,2019,0.09649626065695306,0.02553123235889476
198,36.31134297498599,-5.767943000001053,2019,0.1611465682373711,0.052984141665224166
199,36.311342974984065,-5.737942999988228,2019,0.3068484015098213,0.09937301694268542
200,36.31134297498499,-5.7079430000055815,2019,0.44401154533047577,0.22737409130977862
201,36.31134297498846,-5.6779429999978985,2019,0.46181611485697316,0.2151812083882732
202,36.31134297498741,-5.647943000002703,2019,0.4792535379412346,0.24355248477635152
203,36.31134297498736,-5.61794299999393,2019,0.48025661836890904,0.2435732366566439
204,36.31134297498669,-5.587942999994764,2019,0.48396240483525443,0.24341805476243383
205,36.311342974986786,-5.557943000006174,2019,0.47305948885370647,0.23093055440043944
206,36.31134297498718,-5.527943000000496,2019,0.4505570471294559,0.20619337918718667
207,36.31134297498504,-5.497943000005952,2019,0.40070119296443735,0.2106186549909003
208,36.31134297498532,-5.467942999993684,2019,0.31454830218209745,0.0631840350257104
209,36.31134297498621,-5.437943000000549,2019,0.4009966697684205,0.22490477050107674
210,36.311342974988655,-5.407942999995126,2019,0.33821621822344794,0.1624556191937602
211,36.31134297498679,-5.377942999999367,2019,0.3386307810070579,0.14941885934970447
212,36.311342974982075,-5.347943000003752,2019,0.3490030436681442,0.22473600623376233
213,36.31134297497917,-5.317943000005836,2019,0.25455945059063306,0.1667015217115426
214,36.31134297498086,-5.287943000003447,2019,0.20693786875798728,0.08239836806647483
215,36.31574866295083,-5.260976988289635,2019,0.17054554788719195,0.1356352837387558
216,36.32490463724029,-5.242332768904467,2019,0.10122406781786401,0.051495845361718806
217,36.35565925952658,-6.1733534137957085,2019,0.03946801258121335,0.016886258928597436
218,36.342668442813064,-6.15509672974679,2019,0.1068680133415812,0.04716022498303664
219,36.34134297423716,-6.127943000013989,2019,0.14354673956144992,0.05821007622740853
220,36.341342974238565,-6.097942999993525,2019,0.08300834816782314,0.04816027266978647
221,36.34134297424108,-6.067943000009058,2019,0.11760179980552739,0.020226354422124615
222,36.341342974240035,-6.037942999981629,2019,0.32291695759939065,0.18475324188908301
223,36.34134297424319,-6.007943000005142,2019,0.2928858188976396,0.1623338697720217
224,36.34134297424183,-5.977942999999927,2019,0.17251869842933532,0.09710761041702101
225,36.34134297424466,-5.9479429999905165,2019,0.0984504144488921,0.03432884262785744
226,36.341342974238515,-5.917943000016359,2019,0.07415471211954065,0.021280748325226584
227,36.34134297423773,-5.887942999981595,2019,0.1447475468910429,0.07208630150045849
228,36.341342974240206,-5.857943000022885,2019,0.15571081158967243,0.048651060264174116
229,36.34134297423644,-5.827942999967792,2019,0.15275731669726297,0.11233828177393787
230,36.34134297423476,-5.797943000033496,2019,0.09050299762884612,0.035867457390063986
231,36.34134297424143,-5.767942999988674,2019,0.11873990979530272,0.016237879934798288
232,36.34134297425051,-5.7379429999895475,2019,0.3313643942102565,0.22268788613941304
233,36.341342974249734,-5.707943000004027,2019,0.45156237127216,0.21460390089910736
234,36.34134297424414,-5.677943000002744,2019,0.463895355962846,0.21666034440100368
235,36.34134297423627,-5.647943000011586,2019,0.4610377679825356,0.2109989087395946
236,36.34134297423688,-5.617942999984196,2019,0.46558401385296244,0.21637817456372374
237,36.34134297424003,-5.587943000000676,2019,0.45710683881852515,0.2092243793534752
238,36.34134297424219,-5.557942999996788,2019,0.4456529703518097,0.20249537208813514
239,36.34134297424322,-5.527943000007687,2019,0.43787879218488046,0.19658008701410867
240,36.34134297424552,-5.4979429999985205,2019,0.4208979418497158,0.20327806902264375
241,36.34134297424936,-5.467942999994755,2019,0.3900811354352274,0.17636130196084002
242,36.34134297424839,-5.437942999999612,2019,0.3684946310753189,0.21285989121097218
243,36.34134297424383,-5.407942999999322,2019,0.2858069227655316,0.08706624169058128
244,36.3413429742445,-5.377942999997003,2019,0.3567229410841628,0.22968976613692157
245,36.34134297424756,-5.347943000008656,2019,0.3119489871886693,0.1822132706512102
246,36.341342974248136,-5.317943000004533,2019,0.23995537406736497,0.05991935786255123
247,36.34134297424889,-5.287943000000989,2019,0.3266670865373195,0.19128829798610722
248,36.341342974245954,-5.257942999991046,2019,0.26196734521756065,0.1515364677637124
249,36.345226443903634,-5.23802100093937,2019,0.11944385209285595,0.042638876804672675
250,36.38429105849258,-6.205194012501231,2019,0.026324285692855325,0.01679443334037811
251,36.37708300263253,-6.184297351645665,2019,0.035831806340454374,0.025529679729319785
252,36.371342973481646,-6.157942999995463,2019,0.08000832400914311,0.03225430578295635
253,36.37134297348646,-6.127943000013742,2019,0.1148000292933764,0.04571720240208446
254,36.3713429734865,-6.097942999991564,2019,0.10532111209237087,0.04321706644653584
255,36.37134297348514,-6.0679430000092385,2019,0.2086217545328405,0.1170604934933234
256,36.37134297348671,-6.037942999980615,2019,0.34507120959752763,0.22909045166356154
257,36.37134297348343,-6.0079430000063345,2019,0.2870436074004248,0.08724264596400137
258,36.37134297348111,-5.977943000004399,2019,0.22581286573552295,0.09044897467353495
259,36.37134297347809,-5.9479429999863465,2019,0.2479395533816122,0.1715822006432354
260,36.37134297348614,-5.917943000017606,2019,0.15305921705051653,0.025260236694660702
261,36.37134297348309,-5.887942999986266,2019,0.14266311821707273,0.061491752878282534
262,36.37134297348267,-5.857943000015052,2019,0.13719080664540248,0.036781023736057905
263,36.37134297348596,-5.827942999976342,2019,0.13259460206292717,0.018553609858249588
264,36.37134297348887,-5.797943000023028,2019,0.1430079190608463,0.03338545222514761
265,36.3713429734882,-5.767942999989937,2019,0.22084073431629406,0.1630872414701333
266,36.371342973476594,-5.7379429999921685,2019,0.16509466184815932,0.022596678334407892
267,36.37134297347789,-5.7079430000005935,2019,0.19547836247783912,0.08450345162815809
268,36.371342973481525,-5.6779430000092,2019,0.2824336789355335,0.1642191853486785
269,36.371342973487266,-5.647943000008428,2019,0.3701317634651507,0.14252259907898168
270,36.37134297348875,-5.617942999984133,2019,0.4653161550466926,0.22499923004134548
271,36.371342973484914,-5.587943000001784,2019,0.45154798267760576,0.20356084020651335
272,36.37134297348135,-5.557942999997849,2019,0.44280922053510113,0.20254315937920297
273,36.37134297347928,-5.5279430000082455,2019,0.4435755646086395,0.1968093568456569
274,36.37134297347788,-5.497942999996577,2019,0.4461049635124917,0.2071123270475098
275,36.37134297347411,-5.46794299999658,2019,0.42089536781758596,0.20186716433280075
276,36.37134297347262,-5.43794300000157,2019,0.3008477480075139,0.1749365722413101
277,36.37134297347474,-5.4079430000011355,2019,0.29239836785528545,0.14601809743451308
278,36.37134297347642,-5.377942999991556,2019,0.40422319947380525,0.20681501457904222
279,36.37134297347746,-5.3479430000077794,2019,0.39132590189211763,0.2164491337210605
280,36.37134297347804,-5.317943000003629,2019,0.29301936243072046,0.0878211781415237
281,36.37134297347898,-5.287942999999298,2019,0.32289887921168947,0.1784213479717599
282,36.37134297348105,-5.257942999994053,2019,0.26611702005029436,0.1291096502407255
283,36.373365678664896,-5.231146678515218,2019,0.11564266912093624,0.057946259885779894
284,36.384332590665146,-5.210535744578933,2019,0.06394855356671056,0.026624099929173053
285,36.40303463152996,-6.211320402516957,2019,0.044368398437747966,0.03927554615099324
286,36.40134297274189,-6.1879430000026545,2019,0.057277689902564134,0.03132523567995005
287,36.40134297274358,-6.157942999997856,2019,0.055959785455221615,0.02626092878735863
288,36.401342972739464,-6.127943000010306,2019,0.07554223630447837,0.019952236610030625
289,36.40134297274031,-6.097942999993635,2019,0.1267740658116451,0.09961234753106918
290,36.401342972741624,-6.0679430000072605,2019,0.12665188579736997,0.026021014281358983
291,36.401342972740295,-6.037942999982214,2019,0.21541956904109555,0.045971930982191586
292,36.4013429727424,-6.0079430000065726,2019,0.34497119575312923,0.18720075308423964
293,36.40134297274237,-5.977943000007768,2019,0.30745520391908254,0.13449661966763124
294,36.40134297274181,-5.947942999988524,2019,0.35173211796606224,0.21703916643921442
295,36.401342972736835,-5.917943000010699,2019,0.21900997699784383,0.11644460455217875
296,36.40134297273782,-5.887942999996314,2019,0.17194000878717888,0.053922464871244
297,36.40134297274166,-5.857942999999743,2019,0.24430644152734132,0.10420922765561845
298,36.40134297273705,-5.82794299999369,2019,0.2820739497526331,0.17421111000470207
299,36.40134297273659,-5.797943000001873,2019,0.2778422810460597,0.12267759848024355
300,36.4013429727421,-5.767943000003636,2019,0.4074216008574976,0.2411929786848738
301,36.40134297274109,-5.737942999997939,2019,0.29778445669339493,0.22757551640511214
302,36.4013429727387,-5.707942999996497,2019,0.13629126794562538,0.07759975763917776
303,36.401342972741595,-5.677943000003217,2019,0.19211260323797194,0.06591501692712909
304,36.40134297274232,-5.647943000004462,2019,0.3833063252996597,0.22485037085223317
305,36.401342972739705,-5.617942999989864,2019,0.4728267206425436,0.24032031574596077
306,36.40134297273815,-5.5879430000043815,2019,0.4572526448931862,0.21014046376837026
307,36.40134297273513,-5.55794300000538,2019,0.4474712441492137,0.2082725198299857
308,36.401342972735335,-5.527943000003598,2019,0.45186933917929056,0.21247606999710514
309,36.40134297273825,-5.497942999998891,2019,0.44841225159709214,0.21093476642233175
310,36.40134297274113,-5.467942999995618,2019,0.4131243683605553,0.21041797565779294
311,36.40134297274521,-5.4379429999985485,2019,0.2896092338188372,0.1158061308167925
312,36.40134297274384,-5.407943000003007,2019,0.24619805053942617,0.14016997111796317
313,36.401342972740245,-5.377942999992634,2019,0.2588417534119833,0.057150278121642584
314,36.401342972744374,-5.347942999998727,2019,0.3236796401195735,0.1369267538489253
315,36.40134297274704,-5.3179430000076575,2019,0.3094894014977728,0.12001760263311104
316,36.40134297274407,-5.287942999998393,2019,0.3617271152563309,0.1668357428167672
317,36.40134297274161,-5.257942999995585,2019,0.3180483090568638,0.19514300237851884
318,36.401342972746306,-5.227943000004857,2019,0.19090075352449898,0.06988958235152679
319,36.40429091646038,-5.200746584057121,2019,0.11348997969523392,0.07909902988546309
320,36.4144174046055,-5.172862728942288,2019,0.07288083508530849,0.0259641162680859
321,36.44250291150538,-6.2369632185113675,2019,0.0428466768894939,0.033809350189973254
322,36.43208658921921,-6.217030832271412,2019,0.0621730265386864,0.04673000525615168
323,36.431342971975475,-6.1879430000007485,2019,0.05763989683730084,0.02234944454426939
324,36.431342971975454,-6.157942999997169,2019,0.0445540843500051,0.01816734418785878
325,36.43134297197939,-6.127943000011285,2019,0.04849929966659244,0.0211418406835009
326,36.43134297197904,-6.097942999991858,2019,0.05213656767602619,0.01962362468461558
327,36.43134297197886,-6.067943000007318,2019,0.0786546704458869,0.04223630413073113
328,36.43134297197721,-6.03794299998673,2019,0.19999024530080842,0.10091882779999471
329,36.431342971973166,-6.007943000005073,2019,0.30226352907175813,0.17029988116743877
330,36.431342971975745,-5.9779430000053155,2019,0.2174758890990344,0.09041153140770192
331,36.43134297197376,-5.947942999994911,2019,0.1866487538083068,0.12957561749632088
332,36.431342971976065,-5.917943000008429,2019,0.14811261536791823,0.017469620211138025
333,36.43134297198048,-5.887942999990196,2019,0.2110371540350516,0.10580421289158788
334,36.431342971975866,-5.8579430000070944,2019,0.2695681869142883,0.14936552048740367
335,36.4313429719759,-5.827942999993413,2019,0.34688381278005737,0.17278763915714263
336,36.43134297197376,-5.7979430000061605,2019,0.3321497503658608,0.16879467625796893
337,36.431342971970146,-5.7679429999964285,2019,0.33754814319778087,0.19085630690749153
338,36.431342971977536,-5.737942999995279,2019,0.30013803928860733,0.15841617643466335
339,36.43134297197944,-5.7079429999999105,2019,0.29698813807392943,0.1204299861397657
340,36.43134297197414,-5.677943000003533,2019,0.396720208796654,0.22696365316408793
341,36.431342971971375,-5.6479430000072774,2019,0.46244598068225024,0.2367056688550885
342,36.4313429719729,-5.617942999988726,2019,0.47150142171549797,0.23116840793282947
343,36.43134297197358,-5.587943000006897,2019,0.46648797022801386,0.22576620621947802
344,36.43134297197698,-5.557943000002266,2019,0.4541786193214893,0.20237950656771547
345,36.43134297198236,-5.527942999998049,2019,0.4489698678002502,0.204950653282968
346,36.43134297198061,-5.4979430000026435,2019,0.4504080344617223,0.20671484788798716
347,36.43134297197557,-5.467942999995203,2019,0.39397882414831625,0.21785343808857738
