study_id,site_id,longitude,latitude,refYear
JdA,40,-5.557943000003354,36.16134297870896,2019
JdA,41,-5.527942999997167,36.16134297871377,2019
JdA,42,-5.497943000006604,36.16134297871539,2019
JdA,43,-5.467942999993492,36.161342978712725,2019
JdA,44,-5.8579429999951085,36.191342977970514,2019
JdA,45,-5.827942999995524,36.19134297797296,2019
JdA,46,-5.79794300000948,36.19134297797148,2019
JdA,47,-5.7679429999991285,36.19134297797091,2019
JdA,48,-5.737942999992931,36.191342977969065,2019
JdA,49,-5.707942999996364,36.1913429779667,2019
JdA,50,-5.677943000007951,36.191342977967274,2019
JdA,51,-5.647943000001785,36.191342977967395,2019
JdA,52,-5.617942999990158,36.19134297796661,2019
JdA,53,-5.587943000007655,36.19134297796716,2019
JdA,54,-5.557942999997029,36.19134297796943,2019
JdA,55,-5.527943000000142,36.19134297796681,2019
JdA,56,-5.497943000003713,36.191342977965135,2019
JdA,57,-5.467942999995445,36.19134297796841,2019
JdA,58,-5.437942999992913,36.191342977968844,2019
JdA,59,-6.03794299999906,36.2213429772305,2019
JdA,60,-6.00794299999823,36.2213429772274,2019
JdA,61,-5.9779429999944815,36.22134297722979,2019
JdA,62,-5.947942999999864,36.22134297723546,2019
JdA,63,-5.91794300000369,36.221342977235246,2019
JdA,64,-5.887943000003042,36.22134297723245,2019
JdA,65,-5.8579429999939325,36.22134297722855,2019
JdA,66,-5.8279429999940655,36.22134297722784,2019
JdA,67,-5.79794300001368,36.22134297722752,2019
JdA,68,-5.767942999995577,36.22134297722767,2019
JdA,69,-5.737942999993586,36.22134297723141,2019
JdA,70,-5.707943000001632,36.22134297722992,2019
JdA,71,-5.677943000006305,36.22134297722698,2019
JdA,72,-5.6479429999995645,36.22134297722937,2019
JdA,73,-5.617942999997134,36.22134297722707,2019
JdA,74,-5.587942999999191,36.221342977227486,2019
JdA,75,-5.557942999996405,36.22134297723112,2019
JdA,76,-5.5279430000039405,36.221342977231686,2019
JdA,77,-5.4979430000040574,36.22134297723067,2019
JdA,78,-5.467942999995286,36.22134297722727,2019
JdA,79,-5.437942999998007,36.22134297722362,2019
JdA,80,-5.407942999994048,36.22134297722487,2019
JdA,81,-5.377943000002449,36.22134297722907,2019
JdA,82,-5.347943000005657,36.221342977227465,2019
JdA,83,-6.037943000000334,36.25134297647736,2019
JdA,84,-6.007943000004605,36.25134297647548,2019
JdA,85,-5.977942999992953,36.25134297646994,2019
JdA,86,-5.947942999994989,36.251342976468436,2019
JdA,87,-5.917943000003669,36.25134297647183,2019
JdA,88,-5.8879430000038555,36.251342976474106,2019
JdA,89,-5.857943000002199,36.25134297647209,2019
JdA,90,-5.827942999989806,36.251342976470205,2019
JdA,91,-5.797943000009838,36.2513429764758,2019
JdA,92,-5.767943000000748,36.25134297647479,2019
JdA,93,-5.737942999989381,36.251342976470426,2019
JdA,94,-5.707943000003066,36.25134297647371,2019
JdA,95,-5.677943000008698,36.25134297647415,2019
JdA,96,-5.647942999994161,36.25134297647373,2019
JdA,97,-5.617943000000736,36.2513429764772,2019
JdA,98,-5.587942999993831,36.25134297647793,2019
JdA,99,-5.557942999998063,36.25134297647669,2019
JdA,100,-5.527943000008269,36.25134297647225,2019
JdA,101,-5.4979430000030955,36.25134297647107,2019
JdA,102,-5.467942999991268,36.251342976477694,2019
JdA,103,-5.437943000004101,36.25134297648,2019
JdA,104,-5.407942999996037,36.25134297647348,2019
JdA,105,-5.377942999997591,36.251342976471165,2019
JdA,106,-5.347943000001044,36.251342976478924,2019
JdA,107,-6.067942999991922,36.28134297572428,2019
JdA,108,-6.037942999999052,36.28134297572438,2019
JdA,109,-6.007943000002255,36.28134297572862,2019
JdA,110,-5.977942999997922,36.28134297573246,2019
JdA,111,-5.947942999996856,36.28134297572953,2019
JdA,112,-5.91794300000245,36.2813429757257,2019
JdA,113,-5.88794300000273,36.28134297572495,2019
JdA,114,-5.857942999999824,36.28134297572923,2019
JdA,115,-5.827942999995777,36.28134297572879,2019
JdA,116,-5.79794300000656,36.28134297572145,2019
JdA,117,-5.767943000003747,36.281342975722644,2019
JdA,118,-5.73794299998784,36.28134297572606,2019
JdA,119,-5.707943000003478,36.281342975723504,2019
JdA,120,-5.67794300000647,36.28134297572426,2019
JdA,121,-5.647942999994788,36.28134297572573,2019
JdA,122,-5.6179429999981645,36.281342975723504,2019
JdA,123,-5.587942999992293,36.28134297572545,2019
JdA,124,-5.55794300000533,36.28134297572296,2019
JdA,125,-5.527943000004988,36.28134297572482,2019
JdA,126,-5.497943000003073,36.28134297572813,2019
JdA,127,-5.467942999989053,36.28134297572296,2019
JdA,128,-5.437943000004656,36.28134297572174,2019
JdA,129,-5.407943000000144,36.28134297572521,2019
JdA,130,-5.3779429999941915,36.281342975727085,2019
JdA,131,-5.3479429999970725,36.28134297572413,2019
JdA,132,-5.317943000010077,36.28134297572533,2019
JdA,133,-6.09794300000704,36.31134297498531,2019
JdA,134,-6.067942999996411,36.31134297498336,2019
JdA,135,-6.037942999993541,36.31134297498392,2019
JdA,136,-6.007942999999666,36.31134297498494,2019
JdA,137,-5.97794299999896,36.31134297498212,2019
JdA,138,-5.947942999997986,36.31134297498364,2019
JdA,139,-5.9179430000032145,36.311342974986225,2019
JdA,140,-5.887942999998424,36.31134297498928,2019
JdA,141,-5.8579430000038055,36.311342974985216,2019
JdA,142,-5.827942999994286,36.31134297498405,2019
JdA,143,-5.797943000011886,36.31134297498889,2019
JdA,144,-5.767943000001148,36.311342974985926,2019
JdA,145,-5.737942999988135,36.31134297498401,2019
JdA,146,-5.707943000005675,36.31134297498493,2019
JdA,147,-5.677942999997711,36.31134297498846,2019
JdA,148,-5.647943000002797,36.311342974987475,2019
JdA,149,-5.617942999993745,36.31134297498736,2019
JdA,150,-5.587942999994764,36.31134297498669,2019
JdA,151,-5.557943000006447,36.31134297498684,2019
JdA,152,-5.527943000000405,36.311342974987234,2019
JdA,153,-5.497943000005952,36.31134297498504,2019
JdA,154,-5.467942999993684,36.31134297498532,2019
JdA,155,-5.437943000000457,36.31134297498626,2019
JdA,156,-5.407942999995214,36.31134297498871,2019
JdA,157,-5.377942999999277,36.311342974986744,2019
JdA,158,-5.347943000003838,36.31134297498201,2019
JdA,159,-5.317943000005836,36.31134297497917,2019
JdA,160,-5.287943000003534,36.3113429749808,2019
JdA,161,-6.127943000006491,36.34134297424203,2019
JdA,162,-6.097943000001024,36.341342974243425,2019
JdA,163,-6.06794300000156,36.34134297424595,2019
JdA,164,-6.037942999989127,36.3413429742449,2019
JdA,165,-6.007943000005142,36.34134297424319,2019
JdA,166,-5.977942999999927,36.34134297424183,2019
JdA,167,-5.947942999990418,36.3413429742446,2019
JdA,168,-5.917943000008759,36.34134297424332,2019
JdA,169,-5.887942999989289,36.34134297424259,2019
JdA,170,-5.857943000015383,36.341342974245066,2019
JdA,171,-5.8279429999827,36.34134297424624,2019
JdA,172,-5.797943000018588,36.341342974244576,2019
JdA,173,-5.76794299999627,36.34134297424635,2019
JdA,174,-5.737942999989358,36.34134297425063,2019
JdA,175,-5.707943000004214,36.34134297424986,2019
JdA,176,-5.677943000002557,36.341342974244135,2019
JdA,177,-5.647943000004082,36.34134297424115,2019
JdA,178,-5.617942999991701,36.341342974241755,2019
JdA,179,-5.587943000000677,36.341342974239915,2019
JdA,180,-5.557942999996879,36.34134297424213,2019
JdA,181,-5.527943000007777,36.34134297424316,2019
JdA,182,-5.49794299999843,36.34134297424547,2019
JdA,183,-5.467942999994755,36.34134297424936,2019
JdA,184,-5.437942999999433,36.34134297424839,2019
JdA,185,-5.4079429999994995,36.34134297424383,2019
JdA,186,-5.377942999997003,36.3413429742445,2019
JdA,187,-5.347943000008656,36.34134297424756,2019
JdA,188,-5.317943000004533,36.341342974248136,2019
JdA,189,-5.287943000001074,36.34134297424894,2019
JdA,190,-5.257942999991046,36.341342974245954,2019
JdA,191,-6.157942999989808,36.37134297347813,2019
JdA,192,-6.1279430000119,36.371342973478065,2019
JdA,193,-6.097942999993511,36.37134297347803,2019
JdA,194,-6.0679430000016374,36.37134297348034,2019
JdA,195,-6.037942999990263,36.37134297348059,2019
JdA,196,-6.007943000004292,36.37134297348211,2019
JdA,197,-5.977943000004399,36.37134297348111,2019
JdA,198,-5.947942999988293,36.371342973476835,2019
JdA,199,-5.917943000013711,36.37134297347629,2019
JdA,200,-5.887942999988211,36.3713429734745,2019
JdA,201,-5.857943000013197,36.37134297347413,2019
JdA,202,-5.8279429999800465,36.371342973476104,2019
JdA,203,-5.797943000019223,36.37134297347908,2019
JdA,204,-5.767942999991886,36.37134297347973,2019
JdA,205,-5.737942999997629,36.37134297347292,2019
JdA,206,-5.707943000000688,36.371342973470625,2019
JdA,207,-5.67794300000355,36.37134297347799,2019
JdA,208,-5.647943000006476,36.3713429734788,2019
JdA,209,-5.61794299998813,36.371342973478946,2019
JdA,210,-5.5879430000017845,36.37134297348239,2019
JdA,211,-5.557943000001456,36.371342973476494,2019
JdA,212,-5.52794300000278,36.371342973475734,2019
JdA,213,-5.497942999996486,36.37134297347794,2019
JdA,214,-5.46794299999658,36.37134297347411,2019
JdA,215,-5.437943000001481,36.371342973472565,2019
JdA,216,-5.407943000001223,36.371342973474675,2019
JdA,217,-5.37794299999351,36.37134297347516,2019
JdA,218,-5.347943000005827,36.371342973476196,2019
JdA,219,-5.317943000003629,36.37134297347804,2019
JdA,220,-5.287942999999298,36.37134297347898,2019
JdA,221,-5.257942999996095,36.371342973479834,2019
JdA,222,-6.187943000002651,36.40134297274909,2019
JdA,223,-6.157942999992093,36.40134297274719,2019
JdA,224,-6.127943000014133,36.40134297274432,2019
JdA,225,-6.097942999990007,36.40134297274518,2019
JdA,226,-6.06794300000522,36.40134297274282,2019
JdA,227,-6.037942999986296,36.40134297274282,2019
JdA,228,-6.0079430000044285,36.401342972743784,2019
JdA,229,-5.977943000007867,36.401342972742434,2019
JdA,230,-5.947942999990367,36.40134297274312,2019
JdA,231,-5.917943000012478,36.40134297274314,2019
JdA,232,-5.887942999992691,36.401342972742825,2019
JdA,233,-5.857943000005403,36.40134297274533,2019
JdA,234,-5.82794299998997,36.40134297274197,2019
JdA,235,-5.797943000005494,36.40134297274146,2019
JdA,236,-5.767942999998071,36.40134297274571,2019
JdA,237,-5.737943000003503,36.4013429727447,2019
JdA,238,-5.707942999996498,36.401342972745915,2019
JdA,239,-5.6779429999974695,36.40134297274521,2019
JdA,240,-5.647943000010209,36.40134297274592,2019
JdA,241,-5.61794299998615,36.40134297274464,2019
JdA,242,-5.5879430000043815,36.40134297274078,2019
JdA,243,-5.557943000007136,36.401342972741325,2019
JdA,244,-5.5279429999980305,36.40134297274146,2019
JdA,245,-5.497943000000927,36.40134297273944,2019
JdA,246,-5.467942999995528,36.401342972741084,2019
JdA,247,-5.4379429999985485,36.40134297274521,2019
JdA,248,-5.407943000003007,36.40134297274384,2019
JdA,249,-5.377942999994582,36.40134297274151,2019
JdA,250,-5.347942999996689,36.401342972745695,2019
JdA,251,-5.317943000007746,36.401342972747095,2019
JdA,252,-5.287942999998393,36.40134297274407,2019
JdA,253,-5.257942999997536,36.401342972742874,2019
JdA,254,-5.227943000002904,36.401342972747585,2019
JdA,255,-6.187942999995177,36.431342971971866,2019
JdA,256,-6.157942999996966,36.43134297197545,2019
JdA,257,-6.127943000015123,36.43134297197453,2019
JdA,258,-6.097942999988224,36.43134297197419,2019
JdA,259,-6.067943000005382,36.43134297197761,2019
JdA,260,-6.037942999988668,36.43134297197596,2019
JdA,261,-6.007943000004975,36.4313429719731,2019
JdA,262,-5.977943000005412,36.43134297197568,2019
JdA,263,-5.9479429999948135,36.43134297197369,2019
JdA,264,-5.917943000006492,36.431342971974686,2019
JdA,265,-5.88794299999223,36.431342971979184,2019
JdA,266,-5.8579430000070944,36.431342971975866,2019
JdA,267,-5.827942999993413,36.4313429719759,2019
JdA,268,-5.7979430000061605,36.431342971973756,2019
JdA,269,-5.767943000002002,36.43134297196653,2019
JdA,270,-5.7379429999897065,36.43134297197393,2019
JdA,271,-5.7079429999999105,36.43134297197944,2019
JdA,272,-5.677943000003441,36.431342971974075,2019
JdA,273,-5.64794300000737,36.43134297197132,2019
JdA,274,-5.617942999988542,36.43134297197292,2019
JdA,275,-5.587943000006897,36.43134297197358,2019
JdA,276,-5.557943000000505,36.43134297197571,2019
JdA,277,-5.527942999998048,36.43134297197986,2019
JdA,278,-5.4979430000046765,36.43134297197942,2019
JdA,279,-5.467942999995113,36.431342971975624,2019
JdA,280,-5.437942999997315,36.431342971972576,2019
JdA,281,-5.407942999999415,36.43134297197707,2019
JdA,282,-5.377942999998145,36.4313429719794,2019
JdA,283,-5.347942999997289,36.43134297197252,2019
JdA,284,-5.3179430000061325,36.43134297197177,2019
JdA,285,-5.287943000005733,36.431342971971084,2019
JdA,286,-5.257942999990689,36.43134297197198,2019
JdA,287,-5.227942999999581,36.431342971973855,2019
JdA,288,-5.197943000012145,36.43134297197424,2019
JdA,289,-6.187942999996494,36.46134297121776,2019
JdA,290,-6.157942999995487,36.461342971214286,2019
JdA,291,-6.127943000016095,36.46134297121555,2019
JdA,292,-6.0979429999927675,36.46134297121232,2019
JdA,293,-6.067943000002393,36.461342971207905,2019
JdA,294,-6.037942999993342,36.461342971208445,2019
JdA,295,-6.007942999997354,36.46134297121322,2019
JdA,296,-5.977943000006941,36.46134297121458,2019
JdA,297,-5.9479429999918905,36.46134297121746,2019
JdA,298,-5.917943000004116,36.4613429712199,2019
JdA,299,-5.88794299999837,36.46134297121297,2019
JdA,300,-5.857943000002969,36.46134297121499,2019
JdA,301,-5.827942999993241,36.46134297121773,2019
JdA,302,-5.797943000012363,36.46134297121599,2019
JdA,303,-5.767943000005314,36.46134297121704,2019
JdA,304,-5.737942999983563,36.461342971211494,2019
JdA,305,-5.707943000003788,36.46134297120745,2019
JdA,306,-5.677943000002584,36.46134297121085,2019
JdA,307,-5.647943000004401,36.461342971216084,2019
JdA,308,-5.617942999990271,36.46134297121529,2019
JdA,309,-5.587943000007487,36.461342971213135,2019
JdA,310,-5.557942999997532,36.46134297121254,2019
JdA,311,-5.527942999999723,36.46134297120924,2019
JdA,312,-5.4979430000000225,36.46134297121159,2019
JdA,313,-5.467942999998412,36.46134297121626,2019
JdA,314,-5.437942999996433,36.46134297121776,2019
JdA,315,-5.407942999999971,36.46134297121348,2019
JdA,316,-5.377943000001691,36.461342971208495,2019
JdA,317,-5.347943000000775,36.46134297121083,2019
JdA,318,-5.317943000002436,36.461342971211714,2019
JdA,319,-5.28794300000569,36.46134297121481,2019
JdA,320,-5.257942999985737,36.46134297121715,2019
JdA,321,-5.227943000006932,36.461342971213725,2019
JdA,322,-5.197943000007138,36.46134297121183,2019
JdA,323,-5.167942999997272,36.46134297121689,2019
JdA,324,-5.137942999995968,36.46134297121764,2019
JdA,325,-5.10794300000029,36.46134297121543,2019
JdA,326,-6.157942999992894,36.49134297046915,2019
JdA,327,-6.127943000018182,36.49134297046821,2019
JdA,328,-6.097942999992725,36.491342970470114,2019
JdA,329,-6.067943000003654,36.491342970473745,2019
JdA,330,-6.037942999995566,36.491342970470946,2019
JdA,331,-6.0079429999954,36.49134297046601,2019
JdA,332,-5.977943000006367,36.49134297046627,2019
JdA,333,-5.947942999986487,36.491342970467265,2019
JdA,334,-5.9179430000059154,36.49134297046715,2019
JdA,335,-5.887943000007437,36.491342970467045,2019
JdA,336,-5.857942999992217,36.49134297046613,2019
JdA,337,-5.82794299999947,36.491342970466285,2019
JdA,338,-5.797943000007135,36.4913429704674,2019
JdA,339,-5.767943000001537,36.491342970472154,2019
JdA,340,-5.73794299999704,36.491342970471436,2019
JdA,341,-5.707943000000803,36.49134297046871,2019
JdA,342,-5.6779429999977,36.49134297047039,2019
JdA,343,-5.647943000007939,36.491342970466036,2019
JdA,344,-5.617942999985575,36.49134297046758,2019
JdA,345,-5.58794300000364,36.49134297047525,2019
JdA,346,-5.557943000006527,36.491342970472516,2019
JdA,347,-5.527942999999507,36.49134297047014,2019
JdA,348,-5.497942999993819,36.49134297047195,2019
JdA,349,-5.46794300000071,36.4913429704698,2019
JdA,350,-5.437942999994084,36.49134297046833,2019
JdA,351,-5.407943000006132,36.49134297047014,2019
JdA,352,-5.37794300000225,36.49134297047078,2019
JdA,353,-5.347942999999847,36.49134297046869,2019
JdA,354,-5.317943000000064,36.491342970469944,2019
JdA,355,-5.287943000004743,36.49134297046899,2019
JdA,356,-5.257942999984842,36.491342970467834,2019
JdA,357,-5.227943000007822,36.491342970471266,2019
JdA,358,-5.197943000007361,36.49134297047244,2019
JdA,359,-5.16794299999722,36.49134297046729,2019
JdA,360,-5.137942999999486,36.49134297046428,2019
JdA,361,-5.107942999999177,36.491342970464935,2019
JdA,362,-5.077943000000621,36.49134297046393,2019
JdA,363,-5.0479429999961996,36.49134297046363,2019
JdA,364,-5.0179430000055385,36.49134297046422,2019
JdA,365,-6.127943000014494,36.52134296970935,2019
JdA,366,-6.0979429999917105,36.521342969710496,2019
JdA,367,-6.067943000008632,36.52134296970429,2019
JdA,368,-6.037942999990285,36.521342969707284,2019
JdA,369,-6.007943000004581,36.52134296970969,2019
JdA,370,-5.977942999997585,36.52134296970918,2019
JdA,371,-5.947942999998145,36.521342969706325,2019
JdA,372,-5.917943000004353,36.521342969699916,2019
JdA,373,-5.887942999999863,36.52134296970592,2019
JdA,374,-5.857942999996521,36.52134296970897,2019
JdA,375,-5.827942999998883,36.521342969706396,2019
JdA,376,-5.797943000003197,36.521342969708215,2019
JdA,377,-5.767942999999055,36.521342969707604,2019
JdA,378,-5.7379429999964104,36.52134296971033,2019
JdA,379,-5.7079430000055185,36.521342969710425,2019
JdA,380,-5.6779429999992,36.52134296970473,2019
JdA,381,-5.647943000008758,36.521342969707575,2019
JdA,382,-5.617942999983518,36.52134296970683,2019
JdA,383,-5.587942999999925,36.52134296970287,2019
JdA,384,-5.557943000005252,36.52134296970883,2019
JdA,385,-5.527943000000803,36.5213429697112,2019
JdA,386,-5.4979430000004665,36.52134296970427,2019
JdA,387,-5.46794299999647,36.521342969704854,2019
JdA,388,-5.437942999995816,36.521342969707945,2019
JdA,389,-5.407943000003797,36.521342969706524,2019
JdA,390,-5.377943000003938,36.5213429697063,2019
JdA,391,-5.347942999994542,36.52134296971073,2019
JdA,392,-5.317943000001976,36.52134296971166,2019
JdA,393,-5.28794300000897,36.52134296970868,2019
JdA,394,-5.257942999989819,36.52134296970388,2019
JdA,395,-5.227942999999714,36.521342969702474,2019
JdA,396,-5.197943000005689,36.52134296970761,2019
JdA,397,-5.167943000002384,36.52134296971052,2019
JdA,398,-5.137942999999586,36.52134296971011,2019
JdA,399,-5.1079430000008195,36.521342969708314,2019
JdA,400,-5.077942999998374,36.52134296970972,2019
JdA,401,-5.047942999995333,36.521342969712045,2019
JdA,402,-5.017943000007163,36.52134296971096,2019
JdA,403,-4.987942999996306,36.521342969704946,2019
JdA,404,-4.957943000001402,36.52134296970017,2019
JdA,405,-4.927942999992329,36.52134296970565,2019
JdA,406,-4.897943000012808,36.521342969708876,2019
JdA,407,-4.83794299999074,36.52134296970675,2019
JdA,408,-4.807942999997282,36.521342969710005,2019
JdA,409,-4.777943000006561,36.52134296970376,2019
JdA,410,-4.747942999992232,36.5213429696993,2019
JdA,411,-4.717943000005242,36.521342969705984,2019
JdA,412,-4.687943000005118,36.521342969711654,2019
JdA,413,-6.187942999999451,36.55134296893844,2019
JdA,414,-6.157942999996078,36.551342968935465,2019
JdA,415,-6.12794300000504,36.55134296893782,2019
JdA,416,-6.097943000000544,36.55134296893707,2019
JdA,417,-6.067943000008608,36.55134296893758,2019
JdA,418,-6.0379429999872825,36.551342968936545,2019
JdA,419,-6.0079430000075105,36.55134296893417,2019
JdA,420,-5.977942999988934,36.55134296893839,2019
JdA,421,-5.947943000008234,36.551342968940304,2019
JdA,422,-5.917942999999213,36.551342968943516,2019
JdA,423,-5.8879429999934345,36.55134296894499,2019
JdA,424,-5.857943000006631,36.55134296893957,2019
JdA,425,-5.82794299999301,36.5513429689394,2019
JdA,426,-5.797943000005357,36.55134296893997,2019
JdA,427,-5.767943000005783,36.55134296893485,2019
JdA,428,-5.737942999985061,36.551342968935096,2019
JdA,429,-5.707943000009474,36.55134296893978,2019
JdA,430,-5.677943000002005,36.5513429689411,2019
JdA,431,-5.647943000004774,36.551342968939025,2019
JdA,432,-5.617942999992845,36.55134296893632,2019
JdA,433,-5.58794300000054,36.55134296893385,2019
JdA,434,-5.557942999993648,36.55134296893498,2019
JdA,435,-5.5279430000065775,36.55134296893639,2019
JdA,436,-5.497943000003548,36.55134296893759,2019
JdA,437,-5.467942999995032,36.55134296893595,2019
JdA,438,-5.437942999991583,36.55134296893653,2019
JdA,439,-5.40794300000867,36.551342968937526,2019
JdA,440,-5.377942999995644,36.551342968939956,2019
JdA,441,-5.347942999999157,36.5513429689379,2019
JdA,442,-5.317943000003268,36.551342968933156,2019
JdA,443,-5.287943000009193,36.551342968935174,2019
JdA,444,-5.257942999994427,36.55134296893685,2019
JdA,445,-5.227942999994605,36.55134296893856,2019
JdA,446,-5.197943000002437,36.55134296893884,2019
JdA,447,-5.167943000000952,36.551342968938954,2019
JdA,448,-5.137943000002798,36.551342968938194,2019
JdA,449,-5.107942999999791,36.55134296893859,2019
JdA,450,-5.07794299999494,36.55134296894008,2019
JdA,451,-5.047942999994275,36.551342968940645,2019
JdA,452,-5.017943000009101,36.55134296894116,2019
JdA,453,-4.987943000004943,36.55134296894036,2019
JdA,454,-4.957943000001129,36.55134296893973,2019
JdA,455,-4.927942999985547,36.5513429689388,2019
JdA,456,-4.897943000012899,36.5513429689399,2019
JdA,457,-4.86794300000342,36.55134296894332,2019
JdA,458,-4.8379429999964305,36.551342968937526,2019
JdA,459,-4.807942999993116,36.55134296893329,2019
JdA,460,-4.777943000010901,36.55134296893943,2019
JdA,461,-4.747942999988947,36.55134296894321,2019
JdA,462,-4.717943000004017,36.55134296893941,2019
JdA,463,-4.687943000003591,36.551342968935536,2019
JdA,464,-4.65794299999419,36.55134296893706,2019
JdA,465,-6.187943000001933,36.58134296815909,2019
JdA,466,-6.157942999987689,36.58134296816587,2019
JdA,467,-6.127943000012101,36.58134296816437,2019
JdA,468,-6.09794299999949,36.581342968161245,2019
JdA,469,-6.0679430000019465,36.581342968165714,2019
JdA,470,-6.037942999995459,36.581342968165785,2019
JdA,471,-6.007943000001616,36.58134296816668,2019
JdA,472,-5.977942999995799,36.581342968161835,2019
JdA,473,-5.9479429999977205,36.581342968162275,2019
JdA,474,-5.917943000004543,36.58134296816241,2019
JdA,475,-5.887942999990839,36.58134296815919,2019
JdA,476,-5.857943000012789,36.58134296816228,2019
JdA,477,-5.827942999990632,36.58134296816003,2019
JdA,478,-5.7979430000102665,36.58134296815782,2019
JdA,479,-5.767942999999078,36.581342968164115,2019
JdA,480,-5.73794299998885,36.58134296816573,2019
JdA,481,-5.70794300000384,36.581342968162254,2019
JdA,482,-5.677943000000285,36.581342968165664,2019
JdA,483,-5.647943000008571,36.58134296816644,2019
JdA,484,-5.61794299999151,36.58134296816753,2019
JdA,485,-5.5879430000019825,36.58134296816993,2019
JdA,486,-5.557942999993793,36.58134296816777,2019
JdA,487,-5.527943000004381,36.58134296816769,2019
JdA,488,-5.497943000001234,36.581342968169395,2019
JdA,489,-5.467942999998119,36.58134296817054,2019
JdA,490,-5.437942999993369,36.58134296816682,2019
JdA,491,-5.407943000006013,36.58134296816638,2019
JdA,492,-5.377942999995829,36.58134296816555,2019
JdA,493,-5.347943000005079,36.58134296816366,2019
JdA,494,-5.31794299999858,36.581342968167604,2019
JdA,495,-5.2879430000108805,36.581342968167526,2019
JdA,496,-5.257942999992086,36.58134296816629,2019
JdA,497,-5.227942999996631,36.58134296816476,2019
JdA,498,-5.19794300000501,36.58134296816153,2019
JdA,499,-5.16794299999582,36.58134296816306,2019
JdA,500,-5.13794300000776,36.581342968163916,2019
JdA,501,-5.107942999997922,36.58134296816152,2019
JdA,502,-5.077942999995024,36.58134296816119,2019
JdA,503,-5.047942999993644,36.581342968160975,2019
JdA,504,-5.017943000007614,36.58134296816182,2019
JdA,505,-4.987943000006068,36.58134296816286,2019
JdA,506,-4.957942999996375,36.581342968165835,2019
JdA,507,-4.927942999992048,36.58134296816563,2019
JdA,508,-4.897943000005971,36.581342968164805,2019
JdA,509,-4.8679430000065,36.581342968163874,2019
JdA,510,-4.837942999998576,36.58134296816629,2019
JdA,511,-4.807942999994344,36.58134296816834,2019
JdA,512,-4.777943000006274,36.58134296816441,2019
JdA,513,-4.747942999992306,36.58134296816144,2019
JdA,514,-4.717943000002059,36.581342968164314,2019
JdA,515,-4.687943000008709,36.58134296816617,2019
JdA,516,-4.657942999991908,36.58134296816283,2019
JdA,517,-4.627943000000159,36.58134296816277,2019
JdA,518,-6.247942999983433,36.61134296740778,2019
JdA,519,-6.2179430000148495,36.611342967407566,2019
JdA,520,-6.187942999997281,36.611342967412206,2019
JdA,521,-6.1579429999877675,36.61134296740837,2019
JdA,522,-6.127943000019752,36.611342967404894,2019
JdA,523,-6.097942999990939,36.6113429674086,2019
JdA,524,-6.067943000001676,36.61134296740982,2019
JdA,525,-6.037942999993416,36.611342967411254,2019
JdA,526,-6.007943000006114,36.611342967408774,2019
JdA,527,-5.977942999995561,36.61134296741087,2019
JdA,528,-5.947942999992295,36.61134296741407,2019
JdA,529,-5.917943000011631,36.61134296741287,2019
JdA,530,-5.887942999993699,36.61134296740968,2019
JdA,531,-5.857943000005233,36.6113429674096,2019
JdA,532,-5.827942999992512,36.61134296741551,2019
JdA,533,-5.797943000014167,36.611342967414,2019
JdA,534,-5.767942999993422,36.61134296740884,2019
