site_id,latitude,longitude,refYear,Lonsdorf_big,Lonsdorf_small,Lonsdorf_MEAN
56,36.16969919947371,-5.882872349617099,2019,0.15819057352119587,0.11988838460115114,0.1390394790611735
57,36.16206634575386,-5.857230591199592,2019,0.29174625139529686,0.2030775403971391,0.24741189589621798
58,36.161342978705555,-5.827942999995734,2019,0.22870312483164387,0.12384171172739844,0.17627241827952117
59,36.16134297870785,-5.797943000010536,2019,0.08942006655865334,0.021845438905730766,0.05563275273219205
60,36.16134297870926,-5.767942999999163,2019,0.08628143416448704,0.03579803251648603,0.061039733340486534
61,36.1613429787111,-5.737942999992896,2019,0.09475672365971385,0.03217735032837118,0.06346703699404252
62,36.16134297871749,-5.707942999998597,2019,0.22186889885023736,0.12080165812011384,0.1713352784851756
63,36.16134297871447,-5.67794300000197,2019,0.4172678909298336,0.23285276252296613,0.32506032672639984
64,36.16134297871058,-5.6479430000061255,2019,0.43213585894924883,0.17366421953155753,0.3029000392404032
65,36.16134297871503,-5.61794299998748,2019,0.4345434847244348,0.21033499280363555,0.3224392387640352
66,36.161342978711275,-5.5879430000054215,2019,0.4496092305695217,0.19917681090569894,0.32439302073761034
67,36.16134297870902,-5.557943000003261,2019,0.4599986285259335,0.21606402710005296,0.3380313278129932
68,36.161342978715126,-5.527942999995084,2019,0.41541414654108894,0.18490615347926365,0.30016015001017626
69,36.16134297871669,-5.497943000008595,2019,0.29769367368229815,0.17454637939007572,0.23612002653618694
70,36.16134297871265,-5.467942999993581,2019,0.15690808155708785,0.07822575079284604,0.11756691617496695
71,36.16499091482304,-5.444360128339109,2019,0.08428657011868308,0.05542012151032225,0.06985334581450267
72,36.17633816704243,-5.420556348067409,2019,0.0622588321185889,0.01118365940994255,0.03672124576426573
73,36.17225813483053,-5.370943277529193,2019,0.0644231278017308,0.02059984695691965,0.042511487379325225
74,36.165926324815935,-5.348691905540715,2019,0.035078072263400505,0.02215314457637992,0.028615608419890214
75,36.20556691578445,-6.053739967477872,2019,0.04824894610087295,0.039076525139971306,0.043662735620422125
76,36.196963706812525,-6.0344089586872895,2019,0.12006827008713232,0.10321386766532618,0.11164106887622925
77,36.19485358206851,-6.007290524590515,2019,0.2330162621771958,0.20051559536900995,0.21676592877310286
78,36.19272293007745,-5.978017185126473,2019,0.27539255656757294,0.21979337220552403,0.2475929643865485
79,36.19510747042838,-5.948135395793169,2019,0.2417460681654083,0.20677097409696465,0.2242585211311865
80,36.19469865985586,-5.917006604749005,2019,0.10385889906647149,0.05281383013729664,0.07833636460188406
81,36.19134321873839,-5.887942759582582,2019,0.13831208549427376,0.033933555943387116,0.08612282071883044
82,36.191342977974045,-5.857943000000713,2019,0.35456472283241564,0.1798071550260335,0.2671859389292246
83,36.191342977972894,-5.827942999995622,2019,0.3980224000170653,0.20701747626258515,0.30251993813982525
84,36.191342977975005,-5.797943000003877,2019,0.21130388436171466,0.10178636413261087,0.15654512424716277
85,36.19134297797443,-5.767943000004541,2019,0.05633716538091675,0.04218214958850109,0.049259657484708924
86,36.191342977968944,-5.73794299999312,2019,0.06265588771514935,0.011558928440061391,0.03710740807760537
87,36.19134297796528,-5.7079429999941915,2019,0.20680102810592765,0.05336584404878391,0.13008343607735579
88,36.19134297796586,-5.677943000010121,2019,0.40886853813904617,0.22632214094839254,0.3175953395437193
89,36.19134297797086,-5.647942999996276,2019,0.44944726943773955,0.20786778821323107,0.3286575288254853
90,36.19134297796879,-5.617942999993682,2019,0.4281392422560514,0.18775880496428554,0.30794902361016846
91,36.19134297796582,-5.587943000009552,2019,0.4233147823762478,0.19889410925260081,0.3111044458144243
92,36.19134297796943,-5.557942999997029,2019,0.4325891211400575,0.22886071015088705,0.33072491564547224
93,36.19134297796904,-5.527942999992558,2019,0.3604217156815087,0.15405753851927026,0.2572396271003895
94,36.19134297796737,-5.497943000011297,2019,0.2751418258393628,0.09949268744076589,0.18731725664006435
95,36.19134297796841,-5.467942999995445,2019,0.28420307715176724,0.17837903708412858,0.2312910571179479
96,36.19134297796761,-5.437942999991016,2019,0.20207748042814802,0.11811920222984322,0.1600983413289956
97,36.1925908346244,-5.408234469062075,2019,0.1536581672990646,0.08690480280499557,0.12028148505203008
98,36.19193033817832,-5.377494995987777,2019,0.21156638493826807,0.16082866291354564,0.18619752392590685
99,36.19151539526373,-5.348144380593209,2019,0.15009221038406492,0.08142721016939257,0.11575971027672874
100,36.19938828505196,-5.330601690356025,2019,0.10086789953307616,0.03651038251449234,0.06868914102378425
101,36.22540902424125,-6.060280803450898,2019,0.028089187011702568,0.02605491626339002,0.027072051637546293
102,36.2213429772305,-6.03794299999906,2019,0.06937521479727103,0.02096449676194937,0.045169855779610205
103,36.2213429772274,-6.00794299999823,2019,0.1497099508292652,0.06978468615353958,0.10974731849140239
104,36.22134297722979,-5.9779429999944815,2019,0.20197835814292703,0.04156730697452772,0.12177283255872737
105,36.22134297723541,-5.947942999999962,2019,0.22989556053900972,0.10936625753146333,0.16963090903523653
106,36.22134297723153,-5.917942999998175,2019,0.18638632914512113,0.10070495706332876,0.14354564310422493
107,36.22134297722522,-5.887943000002949,2019,0.17313962006750422,0.12702235044159293,0.15008098525454858
108,36.22134297722497,-5.85794299999945,2019,0.19547969991679104,0.06981296916792709,0.13264633454235908
109,36.221342977227906,-5.827942999994162,2019,0.2541601211714482,0.19154927003909508,0.22285469560527166
110,36.221342977224,-5.797943000008072,2019,0.1480570457951491,0.08155735858767285,0.11480720219141098
111,36.22134297722408,-5.767943000001096,2019,0.08450763182975067,0.010606051753490983,0.04755684179162083
112,36.22134297723147,-5.737942999993681,2019,0.23416181572491293,0.13521422001623074,0.18468801787057182
113,36.22134297722998,-5.7079430000015385,2019,0.3901829808368275,0.19615484694334753,0.29316891389008753
114,36.22134297722704,-5.677943000006398,2019,0.4423544833235375,0.2084775962745897,0.3254160397990636
115,36.2213429772259,-5.64794299999405,2019,0.4496759832763976,0.2115965384881897,0.33063626088229364
116,36.2213429772236,-5.617943000002646,2019,0.43639191849133463,0.20226504813406304,0.3193284833126988
117,36.221342977227486,-5.587942999999191,2019,0.42244674272482113,0.20914150262400544,0.3157941226744133
118,36.22134297723107,-5.557942999996315,2019,0.39682786187881025,0.19094630839000507,0.29388708513440764
119,36.22134297722805,-5.5279429999985155,2019,0.3726611550794533,0.18125459506543426,0.2769578750724438
120,36.22134297722701,-5.497943000009479,2019,0.4101475932644303,0.22292576248948107,0.31653667787695566
121,36.22134297722727,-5.467942999995286,2019,0.39319392740036785,0.21550517554970156,0.30434955147503473
122,36.22134297722362,-5.437942999998007,2019,0.29663835494056917,0.08363219993657128,0.19013527743857023
123,36.22134297722487,-5.407942999994048,2019,0.2925806958816126,0.18249599327460816,0.2375383445781104
124,36.22134297722907,-5.377943000002449,2019,0.32460427317989793,0.1625744898686951,0.24358938152429652
125,36.221342977227465,-5.347943000005657,2019,0.30668094225389775,0.179699229422043,0.24319008583797036
126,36.22376085298835,-5.3255439702845,2019,0.17528448863994234,0.13225581403333803,0.15377015133664018
127,36.261503111436134,-6.0850896347107355,2019,0.01854211767134749,0.019474697210246805,0.019008407440797147
128,36.252024326758885,-6.067107453392389,2019,0.020803579369524657,0.009112058485873136,0.014957818927698896
129,36.25134297647736,-6.037943000000334,2019,0.030089403130667578,0.01173788613938111,0.020913644635024344
130,36.25134297647548,-6.007943000004605,2019,0.07708725677075913,0.0279823984043411,0.05253482758755011
131,36.25134297646994,-5.977942999992953,2019,0.14780312819655222,0.05478292799008687,0.10129302809331955
132,36.251342976464905,-5.947943000000612,2019,0.19033488748266644,0.11346341096074733,0.1518991492217069
133,36.2513429764683,-5.917942999998243,2019,0.1987020489727117,0.13844526603254273,0.1685736575026272
134,36.251342976474106,-5.887943000003663,2019,0.13696209516096375,0.08487603597714435,0.11091906556905405
135,36.25134297647209,-5.857943000002199,2019,0.04095978453327846,0.009843894554404752,0.025401839543841606
136,36.251342976470205,-5.827942999989806,2019,0.040077286429323254,0.011042499430525737,0.025559892929924496
137,36.2513429764758,-5.797943000009838,2019,0.06351158233959932,0.01054776655939586,0.03702967444949759
138,36.25134297647479,-5.767943000000748,2019,0.17802743414034727,0.03981770135413416,0.10892256774724071
139,36.251342976470426,-5.737942999989381,2019,0.3559341555355749,0.17867819257782305,0.267306174056699
140,36.25134297647011,-5.70794300000859,2019,0.4336833976843482,0.20902003369099942,0.32135171568767384
141,36.25134297647056,-5.677943000003173,2019,0.4396540081148415,0.21351425872219276,0.3265841334185171
142,36.25134297647373,-5.647942999994161,2019,0.43451428288611027,0.19902489467276346,0.31676958877943684
143,36.2513429764772,-5.617943000000736,2019,0.4188224710850398,0.18848785922761202,0.3036551651563259
144,36.251342976474334,-5.587942999999536,2019,0.34470425025786505,0.13965521763771538,0.24217973394779022
145,36.25134297646945,-5.5579429999979695,2019,0.3129725850026441,0.09919537739327604,0.20608398119796006
146,36.2513429764687,-5.527943000002655,2019,0.3800868222098052,0.19072353714799065,0.28540517967889795
147,36.25134297647119,-5.4979430000030955,2019,0.4497883835644709,0.2189624834399584,0.33437543350221466
148,36.251342976477694,-5.467942999991268,2019,0.4466921342720895,0.22962852924590985,0.3381603317589997
149,36.25134297647635,-5.4379430000097155,2019,0.37472204477518084,0.17174171012153375,0.2732318774483573
150,36.25134297646985,-5.407942999990427,2019,0.38434701550422207,0.19195812138006776,0.28815256844214493
151,36.25134297646757,-5.3779430000031105,2019,0.3826827490920527,0.18030158578311742,0.28149216743758504
152,36.25134297647167,-5.3479430000011305,2019,0.32049074990570353,0.18249049244391305,0.2514906211748083
153,36.25193660855897,-5.318503315668858,2019,0.23679973710432226,0.15776115535712895,0.1972804462307256
154,36.25705329599075,-5.296820464642537,2019,0.1504681992938627,0.14833101484442524,0.14939960706914396
155,36.295277782892576,-6.121229746077114,2019,0.05813167248980247,0.024736000499390176,0.041433836494596324
156,36.28478790117837,-6.093886383284743,2019,0.031001075122582503,0.027326480772626914,0.02916377794760471
157,36.28134297572428,-6.0679429999921215,2019,0.0383632693055308,0.012217327202424863,0.02529029825397783
158,36.28134297572438,-6.037942999999052,2019,0.07282088876148869,0.0153805241205396,0.044100706441014145
159,36.28134297572862,-6.007943000002255,2019,0.14430247973366475,0.0669594747206499,0.10563097722715734
160,36.28134297573246,-5.977942999997922,2019,0.19384295301094612,0.11257368339354276,0.15320831820224445
161,36.28134297573306,-5.947943000002484,2019,0.2115574608603503,0.1215715247281561,0.1665644927942532
162,36.281342975729295,-5.917942999996916,2019,0.2643471925420105,0.12272360158181708,0.1935353970619138
163,36.28134297572502,-5.887943000002633,2019,0.18177694699223915,0.13328834823378305,0.1575326476130111
164,36.28134297572923,-5.857942999999824,2019,0.056023913540922975,0.014275701232806883,0.03514980738686493
165,36.28134297572879,-5.827942999995777,2019,0.06464968679283895,0.01665741917714924,0.040653552984994096
166,36.28134297572145,-5.79794300000656,2019,0.1864328995183954,0.1650664032736792,0.1757496513960373
167,36.28134297572264,-5.767943000003747,2019,0.3056836130013506,0.18265323133690917,0.24416842216912987
168,36.28134297572606,-5.73794299998784,2019,0.4073499992333884,0.21481132686982227,0.3110806630516053
169,36.281342975727114,-5.707943000009011,2019,0.4491410962009009,0.20929381834932093,0.3292174572751109
170,36.281342975727846,-5.677943000000936,2019,0.4510581089613435,0.2038760971964943,0.3274671030789189
171,36.28134297572573,-5.647942999994788,2019,0.450382391484851,0.21027069658475966,0.3303265440348053
172,36.28134297572344,-5.617942999998259,2019,0.4509889822664921,0.22982255444350652,0.3404057683549993
173,36.28134297572898,-5.587942999997916,2019,0.41839549673747195,0.19778518195230316,0.30809033934488755
174,36.28134297573027,-5.557943000005145,2019,0.4300735820084795,0.20463533802729975,0.31735446001788964
175,36.28134297572847,-5.527942999999367,2019,0.4426760509605049,0.2110198149988858,0.32684793297969533
176,36.281342975728066,-5.497943000003162,2019,0.43801544789015867,0.20588364366588244,0.32194954577802054
177,36.28134297572296,-5.467942999989053,2019,0.41593127524773205,0.20387886063821006,0.30990506794297107
178,36.281342975725394,-5.437943000010276,2019,0.3592762916927721,0.1255633077219931,0.2424197997073826
179,36.28134297572887,-5.407942999994523,2019,0.3873023955727927,0.2076465216312318,0.29747445860201227
180,36.28134297573064,-5.377942999999812,2019,0.41515566452924113,0.21933487736447338,0.3172452709468573
181,36.28134297573131,-5.347942999997075,2019,0.26620103722510313,0.09054814865050156,0.17837459293780233
182,36.281342975728926,-5.317943000004371,2019,0.171311191137508,0.04391537421362853,0.10761328267556827
183,36.282893347494,-5.290103668028479,2019,0.10271696129693864,0.029271412663764634,0.06599418698035163
184,36.29309792995542,-5.271628228836045,2019,0.07069370109066164,0.030476569857104563,0.0505851354738831
185,36.315859093885486,-6.149141506435435,2019,0.10229258280114573,0.03730085066755413,0.06979671673434992
186,36.31135567416376,-6.1279311486853025,2019,0.12970549210429125,0.13164230109889694,0.1306738966015941
187,36.31134297498525,-6.09794300000694,2019,0.07889288083728609,0.04807068933398427,0.06348178508563518
188,36.311342974983305,-6.067942999996513,2019,0.10695255721651444,0.045286189743475355,0.0761193734799949
189,36.31134297498392,-6.037942999993541,2019,0.25081762925017337,0.16576595286236104,0.20829179105626722
190,36.31134297498494,-6.007942999999666,2019,0.2425430662977687,0.11942130010096358,0.18098218319936615
191,36.31134297498212,-5.97794299999896,2019,0.20963598203776118,0.13870823703861568,0.17417210953818843
192,36.31134297498364,-5.947942999998183,2019,0.1391718397227726,0.0470923078715513,0.09313207379716196
193,36.31134297498616,-5.917943000003119,2019,0.14500525787524166,0.06247152656451184,0.10373839221987674
194,36.311342974989216,-5.887942999998327,2019,0.14782606688766114,0.06268476939156492,0.10525541813961303
195,36.311342974985216,-5.8579430000038055,2019,0.1437788118499045,0.07537460681762613,0.10957670933376532
196,36.311342974988925,-5.827942999986788,2019,0.06958653572556087,0.01207162134009278,0.04082907853282682
197,36.31134297499376,-5.797943000019386,2019,0.09649626065695306,0.02553123235889476,0.06101374650792391
198,36.31134297498599,-5.767943000001053,2019,0.1611465682373711,0.052984141665224166,0.10706535495129764
199,36.311342974984065,-5.737942999988228,2019,0.3068484015098213,0.09937301694268542,0.20311070922625335
200,36.31134297498499,-5.7079430000055815,2019,0.44401154533047577,0.22737409130977862,0.3356928183201272
201,36.31134297498846,-5.6779429999978985,2019,0.46181611485697316,0.2151812083882732,0.3384986616226232
202,36.31134297498741,-5.647943000002703,2019,0.4792535379412346,0.24355248477635152,0.36140301135879305
203,36.31134297498736,-5.61794299999393,2019,0.48025661836890904,0.2435732366566439,0.3619149275127765
204,36.31134297498669,-5.587942999994764,2019,0.48396240483525443,0.24341805476243383,0.36369022979884413
205,36.311342974986786,-5.557943000006174,2019,0.47305948885370647,0.23093055440043944,0.35199502162707297
206,36.31134297498718,-5.527943000000496,2019,0.4505570471294559,0.20619337918718667,0.3283752131583213
207,36.31134297498504,-5.497943000005952,2019,0.40070119296443735,0.2106186549909003,0.30565992397766883
208,36.31134297498532,-5.467942999993684,2019,0.31454830218209745,0.0631840350257104,0.18886616860390393
209,36.31134297498621,-5.437943000000549,2019,0.4009966697684205,0.22490477050107674,0.3129507201347486
210,36.311342974988655,-5.407942999995126,2019,0.33821621822344794,0.1624556191937602,0.25033591870860405
211,36.31134297498679,-5.377942999999367,2019,0.3386307810070579,0.14941885934970447,0.24402482017838117
212,36.311342974982075,-5.347943000003752,2019,0.3490030436681442,0.22473600623376233,0.2868695249509533
213,36.31134297497917,-5.317943000005836,2019,0.25455945059063306,0.1667015217115426,0.21063048615108781
214,36.31134297498086,-5.287943000003447,2019,0.20693786875798728,0.08239836806647483,0.14466811841223104
215,36.31574866295083,-5.260976988289635,2019,0.17054554788719195,0.1356352837387558,0.1530904158129739
216,36.32490463724029,-5.242332768904467,2019,0.10122406781786401,0.051495845361718806,0.07635995658979142
217,36.35565925952658,-6.1733534137957085,2019,0.03946801258121335,0.016886258928597436,0.028177135754905394
218,36.342668442813064,-6.15509672974679,2019,0.1068680133415812,0.04716022498303664,0.07701411916230892
219,36.34134297423716,-6.127943000013989,2019,0.14354673956144992,0.05821007622740853,0.10087840789442923
220,36.341342974238565,-6.097942999993525,2019,0.08300834816782314,0.04816027266978647,0.0655843104188048
221,36.34134297424108,-6.067943000009058,2019,0.11760179980552739,0.020226354422124615,0.068914077113826
222,36.341342974240035,-6.037942999981629,2019,0.32291695759939065,0.18475324188908301,0.25383509974423685
223,36.34134297424319,-6.007943000005142,2019,0.2928858188976396,0.1623338697720217,0.22760984433483064
224,36.34134297424183,-5.977942999999927,2019,0.17251869842933532,0.09710761041702101,0.13481315442317815
225,36.34134297424466,-5.9479429999905165,2019,0.0984504144488921,0.03432884262785744,0.06638962853837477
226,36.341342974238515,-5.917943000016359,2019,0.07415471211954065,0.021280748325226584,0.04771773022238362
227,36.34134297423773,-5.887942999981595,2019,0.1447475468910429,0.07208630150045849,0.10841692419575069
228,36.341342974240206,-5.857943000022885,2019,0.15571081158967243,0.048651060264174116,0.10218093592692327
229,36.34134297423644,-5.827942999967792,2019,0.15275731669726297,0.11233828177393787,0.13254779923560042
230,36.34134297423476,-5.797943000033496,2019,0.09050299762884612,0.035867457390063986,0.06318522750945504
231,36.34134297424143,-5.767942999988674,2019,0.11873990979530272,0.016237879934798288,0.0674888948650505
232,36.34134297425051,-5.7379429999895475,2019,0.3313643942102565,0.22268788613941304,0.27702614017483473
233,36.341342974249734,-5.707943000004027,2019,0.45156237127216,0.21460390089910736,0.33308313608563367
234,36.34134297424414,-5.677943000002744,2019,0.463895355962846,0.21666034440100368,0.3402778501819248
235,36.34134297423627,-5.647943000011586,2019,0.4610377679825356,0.2109989087395946,0.3360183383610651
236,36.34134297423688,-5.617942999984196,2019,0.46558401385296244,0.21637817456372374,0.3409810942083431
237,36.34134297424003,-5.587943000000676,2019,0.45710683881852515,0.2092243793534752,0.3331656090860002
238,36.34134297424219,-5.557942999996788,2019,0.4456529703518097,0.20249537208813514,0.3240741712199724
239,36.34134297424322,-5.527943000007687,2019,0.43787879218488046,0.19658008701410867,0.31722943959949457
240,36.34134297424552,-5.4979429999985205,2019,0.4208979418497158,0.20327806902264375,0.31208800543617976
241,36.34134297424936,-5.467942999994755,2019,0.3900811354352274,0.17636130196084002,0.2832212186980337
242,36.34134297424839,-5.437942999999612,2019,0.3684946310753189,0.21285989121097218,0.2906772611431455
243,36.34134297424383,-5.407942999999322,2019,0.2858069227655316,0.08706624169058128,0.18643658222805642
244,36.3413429742445,-5.377942999997003,2019,0.3567229410841628,0.22968976613692157,0.2932063536105422
245,36.34134297424756,-5.347943000008656,2019,0.3119489871886693,0.1822132706512102,0.24708112891993977
246,36.341342974248136,-5.317943000004533,2019,0.23995537406736497,0.05991935786255123,0.1499373659649581
247,36.34134297424889,-5.287943000000989,2019,0.3266670865373195,0.19128829798610722,0.25897769226171335
248,36.341342974245954,-5.257942999991046,2019,0.26196734521756065,0.1515364677637124,0.20675190649063652
249,36.345226443903634,-5.23802100093937,2019,0.11944385209285595,0.042638876804672675,0.08104136444876431
250,36.38429105849258,-6.205194012501231,2019,0.026324285692855325,0.01679443334037811,0.021559359516616715
251,36.37708300263253,-6.184297351645665,2019,0.035831806340454374,0.025529679729319785,0.03068074303488708
252,36.371342973481646,-6.157942999995463,2019,0.08000832400914311,0.03225430578295635,0.05613131489604973
253,36.37134297348646,-6.127943000013742,2019,0.1148000292933764,0.04571720240208446,0.08025861584773043
254,36.3713429734865,-6.097942999991564,2019,0.10532111209237087,0.04321706644653584,0.07426908926945336
255,36.37134297348514,-6.0679430000092385,2019,0.2086217545328405,0.1170604934933234,0.16284112401308193
256,36.37134297348671,-6.037942999980615,2019,0.34507120959752763,0.22909045166356154,0.28708083063054457
257,36.37134297348343,-6.0079430000063345,2019,0.2870436074004248,0.08724264596400137,0.18714312668221308
258,36.37134297348111,-5.977943000004399,2019,0.22581286573552295,0.09044897467353495,0.15813092020452896
259,36.37134297347809,-5.9479429999863465,2019,0.2479395533816122,0.1715822006432354,0.2097608770124238
260,36.37134297348614,-5.917943000017606,2019,0.15305921705051653,0.025260236694660702,0.08915972687258862
261,36.37134297348309,-5.887942999986266,2019,0.14266311821707273,0.061491752878282534,0.10207743554767763
262,36.37134297348267,-5.857943000015052,2019,0.13719080664540248,0.036781023736057905,0.08698591519073019
263,36.37134297348596,-5.827942999976342,2019,0.13259460206292717,0.018553609858249588,0.07557410596058838
264,36.37134297348887,-5.797943000023028,2019,0.1430079190608463,0.03338545222514761,0.08819668564299696
265,36.3713429734882,-5.767942999989937,2019,0.22084073431629406,0.1630872414701333,0.19196398789321367
266,36.371342973476594,-5.7379429999921685,2019,0.16509466184815932,0.022596678334407892,0.09384567009128361
267,36.37134297347789,-5.7079430000005935,2019,0.19547836247783912,0.08450345162815809,0.1399909070529986
268,36.371342973481525,-5.6779430000092,2019,0.2824336789355335,0.1642191853486785,0.223326432142106
269,36.371342973487266,-5.647943000008428,2019,0.3701317634651507,0.14252259907898168,0.2563271812720662
270,36.37134297348875,-5.617942999984133,2019,0.4653161550466926,0.22499923004134548,0.34515769254401907
271,36.371342973484914,-5.587943000001784,2019,0.45154798267760576,0.20356084020651335,0.32755441144205955
272,36.37134297348135,-5.557942999997849,2019,0.44280922053510113,0.20254315937920297,0.3226761899571521
273,36.37134297347928,-5.5279430000082455,2019,0.4435755646086395,0.1968093568456569,0.3201924607271482
274,36.37134297347788,-5.497942999996577,2019,0.4461049635124917,0.2071123270475098,0.3266086452800007
275,36.37134297347411,-5.46794299999658,2019,0.42089536781758596,0.20186716433280075,0.31138126607519334
276,36.37134297347262,-5.43794300000157,2019,0.3008477480075139,0.1749365722413101,0.237892160124412
277,36.37134297347474,-5.4079430000011355,2019,0.29239836785528545,0.14601809743451308,0.21920823264489925
278,36.37134297347642,-5.377942999991556,2019,0.40422319947380525,0.20681501457904222,0.3055191070264237
279,36.37134297347746,-5.3479430000077794,2019,0.39132590189211763,0.2164491337210605,0.30388751780658907
280,36.37134297347804,-5.317943000003629,2019,0.29301936243072046,0.0878211781415237,0.19042027028612207
281,36.37134297347898,-5.287942999999298,2019,0.32289887921168947,0.1784213479717599,0.2506601135917247
282,36.37134297348105,-5.257942999994053,2019,0.26611702005029436,0.1291096502407255,0.19761333514550994
283,36.373365678664896,-5.231146678515218,2019,0.11564266912093624,0.057946259885779894,0.08679446450335807
