study_id,longitude,latitude
JdA,-5.472942999999561,36.14634299070943
JdA,-5.852943000006288,36.16634299047358
JdA,-5.832942999987412,36.16634299048051
JdA,-5.812943000002632,36.166342990483024
JdA,-5.792943000009346,36.166342990473915
JdA,-5.772942999986552,36.166342990474796
JdA,-5.752943000004227,36.16634299047742
JdA,-5.732942999997168,36.166342990473616
JdA,-5.712943000011462,36.166342990469175
JdA,-5.692942999982192,36.166342990469374
JdA,-5.672943000010912,36.166342990471946
JdA,-5.652943000000388,36.16634299047424
JdA,-5.632942999994643,36.166342990480494
JdA,-5.612942999996948,36.166342990479734
JdA,-5.592943000007525,36.1663429904754
JdA,-5.572943000005521,36.16634299047052
JdA,-5.552942999992261,36.16634299046773
JdA,-5.532943000002906,36.16634299047648
JdA,-5.512942999993028,36.166342990483955
JdA,-5.492943000008088,36.16634299047691
JdA,-5.472943000004871,36.166342990470916
JdA,-5.872943000003901,36.1863429902717
JdA,-5.852943000002034,36.18634299027527
JdA,-5.83294299998583,36.186342990272145
JdA,-5.812943000003435,36.18634299027012
JdA,-5.792943000012292,36.1863429902768
JdA,-5.772942999981638,36.186342990277204
JdA,-5.752943000015079,36.18634299027071
JdA,-5.732942999991844,36.18634299027091
JdA,-5.712943000015257,36.18634299027634
JdA,-5.692942999987016,36.186342990270525
JdA,-5.672943000009466,36.18634299026575
JdA,-5.652942999985407,36.18634299027417
JdA,-5.63294300000541,36.18634299027066
JdA,-5.612942999994038,36.1863429902663
JdA,-5.592943000008304,36.186342990272024
JdA,-5.572943000005776,36.18634299027623
JdA,-5.552942999988132,36.18634299028154
JdA,-5.532943000002808,36.186342990275556
JdA,-5.512942999994204,36.18634299026738
JdA,-5.492943000008685,36.18634299027327
JdA,-5.472943000003788,36.186342990279584
JdA,-5.452943000003253,36.18634299027219
JdA,-5.432942999985209,36.18634299026593
JdA,-5.35294299999094,36.18634299027398
JdA,-6.032943000003393,36.20634299004614
JdA,-6.012942999989287,36.20634299004369
JdA,-5.992943000007172,36.20634299004238
JdA,-5.972943000004744,36.20634299004611
JdA,-5.952942999997659,36.206342990043595
JdA,-5.932943000001299,36.206342990037726
JdA,-5.9129429999957335,36.20634299003862
JdA,-5.892943000009319,36.20634299004107
JdA,-5.87294300000082,36.206342990039566
JdA,-5.85294299999453,36.2063429900429
JdA,-5.832942999995308,36.20634299004473
JdA,-5.812943000006723,36.20634299003845
JdA,-5.792942999998334,36.20634299003872
JdA,-5.772942999996032,36.20634299003803
JdA,-5.752943000013905,36.20634299003592
JdA,-5.732942999988518,36.20634299003866
JdA,-5.712943000011905,36.20634299003757
JdA,-5.692942999987202,36.206342990045435
JdA,-5.672943000005466,36.20634299005269
JdA,-5.65294299999271,36.206342990042124
JdA,-5.632943000006716,36.20634299004002
JdA,-5.612942999994847,36.20634299004299
JdA,-5.592943000003381,36.20634299003995
JdA,-5.572943000002286,36.20634299004123
JdA,-5.552942999993169,36.2063429900349
JdA,-5.532943000002313,36.20634299003793
JdA,-5.512942999996529,36.20634299004492
JdA,-5.4929430000006025,36.20634299004279
JdA,-5.472943000006803,36.20634299003977
JdA,-5.452943000005113,36.206342990044
JdA,-5.432942999985915,36.206342990048576
JdA,-5.412943000007316,36.20634299004591
JdA,-5.392943000015534,36.2063429900428
JdA,-5.372942999978334,36.20634299004569
JdA,-5.352942999998131,36.206342990046046
JdA,-6.0329430000016115,36.226342989827835
JdA,-6.012942999996781,36.22634298982655
JdA,-5.992942999995152,36.22634298983081
JdA,-5.972943000001489,36.226342989837015
JdA,-5.952943000009323,36.226342989834066
JdA,-5.932943000000953,36.22634298983258
JdA,-5.91294299999121,36.22634298983484
JdA,-5.8929430000084935,36.226342989835864
JdA,-5.872943000000815,36.226342989837924
JdA,-5.8529429999940925,36.22634298983488
JdA,-5.832942999992809,36.226342989834954
JdA,-5.8129430000126785,36.22634298983899
JdA,-5.792943000001551,36.22634298983274
JdA,-5.77294299999718,36.22634298983059
JdA,-5.7529430000027535,36.22634298983922
JdA,-5.732942999989448,36.22634298984315
JdA,-5.712943000016083,36.2263429898409
JdA,-5.69294299998639,36.22634298983085
JdA,-5.672943000003179,36.2263429898256
JdA,-5.652943000004866,36.226342989829746
JdA,-5.632942999992828,36.22634298983298
JdA,-5.612943000005381,36.22634298983219
JdA,-5.59294299998855,36.22634298983804
JdA,-5.572943000013666,36.22634298983902
JdA,-5.552942999993034,36.226342989837995
JdA,-5.532942999998677,36.22634298983743
JdA,-5.512942999998007,36.226342989831856
JdA,-5.492943000005209,36.226342989830016
JdA,-5.472943000001925,36.226342989833206
JdA,-5.452943000000974,36.22634298983486
JdA,-5.432942999993632,36.22634298982795
JdA,-5.41294300000517,36.22634298982698
JdA,-5.392943000015355,36.22634298983162
JdA,-5.372942999970743,36.22634298983378
JdA,-5.352943000007734,36.22634298983213
JdA,-5.332943000005409,36.22634298983224
JdA,-6.05294299999043,36.24634298957412
JdA,-6.03294299999797,36.246342989580484
JdA,-6.0129429999960955,36.24634298958459
JdA,-5.992943000002327,36.24634298957611
JdA,-5.972942999999729,36.246342989566386
JdA,-5.952943000004636,36.24634298957352
JdA,-5.93294299999996,36.246342989578714
JdA,-5.91294300000175,36.24634298957023
JdA,-5.8929429999935,36.2463429895721
JdA,-5.872943000013585,36.24634298957149
JdA,-5.852942999987999,36.24634298957019
JdA,-5.832942999988841,36.246342989576654
JdA,-5.812943000010118,36.24634298957687
JdA,-5.792943000011388,36.24634298957839
JdA,-5.77294299998622,36.246342989581265
JdA,-5.752943000005869,36.24634298957774
JdA,-5.7329429999857835,36.24634298957419
JdA,-5.712943000019427,36.24634298957663
JdA,-5.692942999999463,36.24634298957599
JdA,-5.672942999995911,36.24634298957746
JdA,-5.652943000003999,36.246342989578615
JdA,-5.6329429999917275,36.24634298957666
JdA,-5.612943000009568,36.24634298957544
JdA,-5.592942999981659,36.24634298957137
JdA,-5.572943000013434,36.24634298957501
JdA,-5.552942999995733,36.246342989574416
JdA,-5.53294300000052,36.246342989572035
JdA,-5.5129429999967865,36.2463429895772
JdA,-5.492943000009769,36.24634298957685
JdA,-5.472942999999379,36.24634298957237
JdA,-5.452943000001955,36.24634298957174
JdA,-5.4329429999977386,36.24634298957533
JdA,-5.412943000001668,36.2463429895759
JdA,-5.392943000004961,36.246342989580306
JdA,-5.372942999977683,36.24634298958039
JdA,-5.352943000011764,36.24634298957491
JdA,-5.332942999997866,36.246342989577094
JdA,-6.072942999996537,36.26634298938685
JdA,-6.052942999996221,36.266342989388306
JdA,-6.032942999996742,36.26634298937896
JdA,-6.0129429999921316,36.26634298937824
JdA,-5.992943000011768,36.266342989383155
JdA,-5.972942999994239,36.26634298939033
JdA,-5.952943000001601,36.26634298938873
JdA,-5.932942999994779,36.26634298938889
JdA,-5.912943000012915,36.26634298939348
JdA,-5.8929429999953085,36.26634298938317
JdA,-5.872943000014842,36.266342989381776
JdA,-5.852942999986001,36.266342989383574
JdA,-5.832942999993919,36.2663429893751
JdA,-5.812942999998643,36.26634298937904
JdA,-5.792943000006028,36.26634298938848
JdA,-5.772942999986778,36.266342989388704
JdA,-5.752943000013794,36.26634298938672
JdA,-5.732942999991304,36.26634298938154
JdA,-5.712943000013433,36.26634298937941
JdA,-5.692942999996343,36.26634298938595
JdA,-5.672942999999026,36.266342989384505
JdA,-5.652942999994851,36.266342989387276
JdA,-5.632942999997697,36.2663429893913
JdA,-5.612943000002288,36.26634298939336
JdA,-5.592943000000449,36.26634298938995
JdA,-5.57294300000898,36.26634298937699
JdA,-5.55294299999775,36.266342989379176
JdA,-5.53294299999412,36.26634298938441
JdA,-5.5129429999905994,36.266342989387425
JdA,-5.492943000012642,36.266342989389926
JdA,-5.472943000009802,36.26634298938577
JdA,-5.452942999996545,36.26634298938314
JdA,-5.432942999987228,36.2663429893899
JdA,-5.412943000008912,36.26634298939146
JdA,-5.392942999997202,36.26634298938739
JdA,-5.372942999990139,36.26634298938424
JdA,-5.352943000012807,36.266342989380945
JdA,-5.332942999990207,36.26634298938306
JdA,-5.312943000004336,36.26634298938147
JdA,-6.07294299998446,36.28634298916615
JdA,-6.052943000002558,36.28634298916842
JdA,-6.03294300000207,36.28634298917019
JdA,-6.012942999989936,36.28634298916888
JdA,-5.992943000006222,36.28634298916899
JdA,-5.972942999991307,36.28634298916733
JdA,-5.952943000006857,36.286342989167416
JdA,-5.932942999992511,36.28634298916532
JdA,-5.912943000010385,36.28634298916384
JdA,-5.892943000000102,36.28634298917268
JdA,-5.872943000013266,36.28634298917197
JdA,-5.852942999986895,36.28634298917063
JdA,-5.832942999995945,36.28634298917721
JdA,-5.812943000000641,36.28634298917064
JdA,-5.792943000008048,36.286342989158605
JdA,-5.772942999988766,36.286342989155756
JdA,-5.752943000005524,36.28634298916184
JdA,-5.732942999997028,36.286342989168666
JdA,-5.712943000012495,36.28634298916768
JdA,-5.692942999991619,36.286342989164815
JdA,-5.672943000005274,36.28634298916528
JdA,-5.652942999982307,36.2863429891666
JdA,-5.632943000004861,36.28634298916607
JdA,-5.612943000000374,36.2863429891606
JdA,-5.592943000006846,36.286342989161085
JdA,-5.57294300000753,36.28634298917085
JdA,-5.552942999995567,36.286342989171004
JdA,-5.532942999999078,36.28634298916398
JdA,-5.512942999988282,36.28634298915923
JdA,-5.492943000012315,36.28634298915844
JdA,-5.472943000009815,36.2863429891628
JdA,-5.452942999995478,36.286342989166116
JdA,-5.432942999985079,36.28634298916146
JdA,-5.412943000005527,36.286342989163494
JdA,-5.392943000004815,36.28634298916481
JdA,-5.372942999987723,36.28634298916458
JdA,-5.352943000013456,36.28634298916904
JdA,-5.332942999996903,36.28634298916214
JdA,-5.312942999997676,36.28634298916369
JdA,-5.292942999997907,36.28634298917148
JdA,-6.112942999998818,36.306342988956466
JdA,-6.092943000005026,36.306342988962356
JdA,-6.072942999991823,36.30634298895928
JdA,-6.052943000001547,36.306342988952885
JdA,-6.032942999995897,36.30634298895578
JdA,-6.0129429999939745,36.306342988958484
JdA,-5.9929430000027555,36.306342988957994
JdA,-5.9729430000079,36.30634298895113
JdA,-5.952942999993307,36.30634298894906
JdA,-5.932943000000416,36.306342988954825
JdA,-5.912943000001744,36.30634298895678
JdA,-5.892943000005279,36.30634298895019
JdA,-5.872943000006752,36.30634298895177
JdA,-5.852942999989195,36.306342988955855
JdA,-5.832942999993901,36.30634298894911
JdA,-5.812943000016026,36.30634298894701
JdA,-5.7929430000063045,36.30634298895018
JdA,-5.772942999981802,36.306342988958676
JdA,-5.752943000005318,36.30634298895727
JdA,-5.732942999993537,36.306342988952835
JdA,-5.712943000019368,36.30634298895162
JdA,-5.6929429999889445,36.306342988951776
JdA,-5.672942999996139,36.30634298895898
JdA,-5.652942999993622,36.306342988956246
JdA,-5.632943000006935,36.30634298894807
JdA,-5.612942999998719,36.30634298895327
JdA,-5.5929429999959295,36.30634298896096
JdA,-5.572943000004821,36.30634298896005
JdA,-5.552942999997062,36.30634298896067
JdA,-5.532943000012512,36.306342988957994
JdA,-5.512942999987853,36.306342988954306
JdA,-5.492943000007146,36.306342988958725
JdA,-5.472943000009244,36.3063429889581
JdA,-5.452942999998481,36.3063429889532
JdA,-5.4329429999912735,36.30634298895189
JdA,-5.412943000003619,36.30634298894707
JdA,-5.3929430000067775,36.306342988945715
JdA,-5.372942999983775,36.306342988947236
JdA,-5.35294300000532,36.30634298895064
JdA,-5.332942999998551,36.30634298896175
JdA,-5.3129430000013365,36.30634298895674
JdA,-5.2929429999956445,36.306342988948046
JdA,-6.1329430000226175,36.3263429887093
JdA,-6.11294299999289,36.32634298870607
JdA,-6.0929430000046905,36.32634298870425
JdA,-6.0729429999990305,36.32634298870285
JdA,-6.052942999996557,36.32634298870779
JdA,-6.032942999993453,36.32634298870973
JdA,-6.012942999997774,36.32634298870616
JdA,-5.992942999995062,36.32634298870918
JdA,-5.972943000016303,36.32634298871559
JdA,-5.952942999990065,36.32634298871429
JdA,-5.932943000003125,36.326342988708895
JdA,-5.912942999994873,36.326342988709634
JdA,-5.892943000019215,36.32634298871163
JdA,-5.872942999993173,36.32634298870984
JdA,-5.852942999991119,36.32634298871332
JdA,-5.832942999998172,36.32634298871603
JdA,-5.8129430000103834,36.326342988719034
JdA,-5.792943000001317,36.32634298872276
JdA,-5.772942999989106,36.32634298871275
JdA,-5.752943000003281,36.32634298871075
JdA,-5.732942999994469,36.3263429887159
JdA,-5.712943000025394,36.32634298871259
JdA,-5.692942999980142,36.32634298871424
JdA,-5.672942999998255,36.326342988711374
JdA,-5.652942999999383,36.326342988709
JdA,-5.6329430000092895,36.3263429887119
JdA,-5.612942999991785,36.32634298870966
JdA,-5.592942999996553,36.32634298870608
JdA,-5.5729430000079665,36.326342988704546
JdA,-5.552942999987461,36.32634298870811
JdA,-5.532943000020016,36.32634298871214
JdA,-5.512942999986903,36.3263429887116
JdA,-5.492943000006608,36.32634298870814
JdA,-5.472943000007207,36.326342988710444
JdA,-5.452943000005176,36.32634298871231
JdA,-5.432942999983253,36.326342988714494
JdA,-5.412943000015165,36.326342988717016
JdA,-5.3929429999931715,36.32634298871971
JdA,-5.372942999991264,36.32634298872216
JdA,-5.35294300000237,36.3263429887158
JdA,-5.3329429999986235,36.32634298870656
JdA,-5.312943000007649,36.32634298870741
JdA,-5.292942999989524,36.32634298871599
JdA,-5.272942999994272,36.326342988715126
JdA,-6.1529429999867515,36.34634298847468
JdA,-6.132943000012639,36.34634298847893
JdA,-6.1129429999953535,36.34634298848704
JdA,-6.092943000009841,36.346342988483926
JdA,-6.07294299999758,36.34634298848292
JdA,-6.052942999990936,36.346342988482554
JdA,-6.032942999998578,36.34634298848095
JdA,-6.012942999994686,36.346342988483194
JdA,-5.9929429999996255,36.34634298847922
JdA,-5.972943000011262,36.34634298847311
JdA,-5.952942999992374,36.34634298847617
JdA,-5.93294299999635,36.34634298848449
JdA,-5.912943000008616,36.3463429884792
JdA,-5.892943000004973,36.34634298847753
JdA,-5.872943000004018,36.34634298848154
JdA,-5.852942999990897,36.34634298847116
JdA,-5.832942999996354,36.34634298846977
JdA,-5.812943000005818,36.34634298847091
JdA,-5.79294300000458,36.34634298846804
JdA,-5.7729429999891835,36.34634298847587
JdA,-5.752943000000478,36.34634298847964
JdA,-5.73294299999055,36.34634298847886
JdA,-5.71294300002192,36.34634298848695
JdA,-5.692942999979699,36.34634298848785
JdA,-5.672943000015615,36.346342988479734
JdA,-5.652942999992669,36.34634298847521
JdA,-5.632943000005913,36.34634298847886
JdA,-5.612942999996424,36.346342988480274
JdA,-5.592942999992565,36.34634298848343
JdA,-5.572943000012824,36.346342988484416
JdA,-5.552942999985479,36.34634298847898
JdA,-5.53294300000715,36.34634298848457
JdA,-5.51294299999429,36.346342988488686
JdA,-5.4929430000087995,36.346342988485915
JdA,-5.472943000002679,36.34634298848514
JdA,-5.452943000003503,36.34634298848729
JdA,-5.432942999983898,36.34634298848579
JdA,-5.412943000018111,36.346342988480934
JdA,-5.392942999987727,36.34634298847987
JdA,-5.372942999989781,36.34634298848191
JdA,-5.352943000018218,36.34634298847894
JdA,-5.332943000000211,36.346342988476856
JdA,-5.312942999997938,36.34634298848128
JdA,-5.29294299998375,36.34634298848275
JdA,-5.272943000007664,36.34634298847867
JdA,-5.252942999996438,36.34634298847339
JdA,-6.152942999990268,36.36634298829262
JdA,-6.132943000014671,36.36634298828477
JdA,-6.112942999996298,36.36634298827474
JdA,-6.092942999999793,36.36634298828376
JdA,-6.072943000001294,36.36634298828887
JdA,-6.052942999999454,36.366342988281296
JdA,-6.032942999992611,36.366342988281254
JdA,-6.012943000000578,36.36634298827905
JdA,-5.9929429999991966,36.36634298827948
JdA,-5.972943000009601,36.36634298828694
JdA,-5.952942999995046,36.36634298828323
JdA,-5.932942999987195,36.36634298827913
JdA,-5.912943000016977,36.36634298828491
JdA,-5.892942999993272,36.36634298828876
JdA,-5.872943000014249,36.366342988285716
JdA,-5.852942999998141,36.36634298828475
JdA,-5.832942999987144,36.36634298828742
JdA,-5.8129430000130595,36.36634298828754
JdA,-5.792943000004798,36.36634298828559
JdA,-5.772942999982472,36.36634298828197
JdA,-5.752942999998537,36.366342988283826
JdA,-5.7329429999947275,36.366342988283144
JdA,-5.7129430000116805,36.36634298827897
JdA,-5.692942999990979,36.36634298827741
JdA,-5.672943000006485,36.366342988284124
JdA,-5.652943000000744,36.36634298828933
JdA,-5.632943000001623,36.36634298828323
JdA,-5.612942999995989,36.36634298828488
JdA,-5.592942999990175,36.36634298828355
JdA,-5.572943000014843,36.36634298828282
JdA,-5.552942999987202,36.36634298828583
JdA,-5.532943000004926,36.36634298828056
JdA,-5.512942999996078,36.366342988276735
JdA,-5.49294300001193,36.36634298827629
JdA,-5.47294299999397,36.36634298828069
JdA,-5.452943000004194,36.36634298828375
JdA,-5.43294299999305,36.36634298827886
JdA,-5.412943000013038,36.366342988281076
JdA,-5.3929429999918,36.3663429882828
JdA,-5.372942999992553,36.36634298827631
JdA,-5.3529430000101454,36.366342988282724
JdA,-5.3329429999950095,36.366342988293404
JdA,-5.3129430000097155,36.366342988284735
JdA,-5.292942999982548,36.366342988276394
JdA,-5.27294300000884,36.3663429882805
JdA,-5.252942999993425,36.36634298828698
JdA,-6.172942999988446,36.386342988031494
JdA,-6.152942999996459,36.386342988027216
JdA,-6.132943000017873,36.38634298802897
JdA,-6.11294299999706,36.38634298803643
JdA,-6.092942999999453,36.386342988027145
JdA,-6.0729430000013656,36.38634298802221
JdA,-6.052942999991423,36.38634298803493
JdA,-6.032942999990649,36.386342988041456
JdA,-6.0129430000085256,36.38634298803978
JdA,-5.992942999998712,36.38634298803451
JdA,-5.9729430000056345,36.38634298802995
JdA,-5.952942999993166,36.38634298803744
JdA,-5.932942999993747,36.386342988038514
JdA,-5.912943000016142,36.38634298802903
JdA,-5.892942999992487,36.38634298802624
JdA,-5.872943000010202,36.38634298803242
JdA,-5.852942999999527,36.3863429880351
JdA,-5.832942999980782,36.386342988035665
JdA,-5.81294300002004,36.386342988035125
JdA,-5.792943000001921,36.38634298803443
JdA,-5.772942999992061,36.38634298803369
JdA,-5.752942999987405,36.386342988032844
JdA,-5.7329430000091195,36.3863429880314
JdA,-5.712943000008114,36.38634298802855
JdA,-5.692942999994418,36.38634298803021
JdA,-5.672942999997229,36.386342988027266
JdA,-5.6529429999940355,36.38634298803241
JdA,-5.6329430000012435,36.38634298804308
JdA,-5.6129429999959255,36.386342988041726
JdA,-5.592942999995741,36.38634298803949
JdA,-5.572943000020725,36.386342988032794
JdA,-5.552942999988967,36.38634298802483
JdA,-5.53294300001006,36.38634298802564
JdA,-5.512942999989591,36.386342988030336
JdA,-5.492943000014094,36.386342988033576
JdA,-5.4729429999910515,36.38634298802967
JdA,-5.452943000006312,36.386342988027124
JdA,-5.432942999988138,36.38634298803381
JdA,-5.412943000011927,36.38634298803551
JdA,-5.392942999994938,36.386342988032474
JdA,-5.372942999989897,36.38634298803864
JdA,-5.3529430000031395,36.38634298803851
JdA,-5.332942999997248,36.38634298803092
JdA,-5.312943000012897,36.386342988036084
JdA,-5.292942999990126,36.38634298803743
JdA,-5.2729430000024955,36.38634298803252
JdA,-5.252942999989138,36.38634298803294
JdA,-5.232943000014171,36.38634298802814
JdA,-6.192943000000534,36.40634298785449
JdA,-6.172943000001349,36.40634298784594
JdA,-6.152942999994304,36.40634298784326
JdA,-6.132943000011849,36.40634298784679
JdA,-6.112942999987566,36.40634298784939
JdA,-6.092943000010345,36.406342987857776
JdA,-6.072943000000535,36.4063429878562
JdA,-6.052942999992265,36.406342987843466
JdA,-6.032942999985122,36.406342987839984
JdA,-6.0129430000114406,36.40634298784334
JdA,-5.992943000003266,36.40634298784377
JdA,-5.972943000004936,36.40634298784584
JdA,-5.9529429999930805,36.40634298783885
JdA,-5.932942999989068,36.406342987840866
JdA,-5.912943000024674,36.406342987847864
JdA,-5.89294299998789,36.4063429878481
JdA,-5.872943000011832,36.40634298784384
JdA,-5.85294299999313,36.40634298784425
JdA,-5.832942999987097,36.406342987843736
JdA,-5.81294300001483,36.40634298784355
JdA,-5.7929429999958995,36.40634298785153
JdA,-5.772942999996027,36.406342987853606
JdA,-5.752942999990676,36.40634298784976
JdA,-5.7329430000127655,36.40634298784674
JdA,-5.712943000013538,36.40634298784371
JdA,-5.692942999981832,36.40634298784669
JdA,-5.672943000002953,36.406342987854075
JdA,-5.652942999987716,36.40634298784933
JdA,-5.6329429999986305,36.40634298784442
JdA,-5.612943000001692,36.406342987843736
JdA,-5.592943000003949,36.40634298783693
JdA,-5.572943000014783,36.40634298784214
JdA,-5.552942999998116,36.406342987848035
JdA,-5.532942999996434,36.406342987850124
JdA,-5.512942999994952,36.40634298785078
JdA,-5.492943000012966,36.4063429878448
JdA,-5.472942999992771,36.40634298784831
JdA,-5.452943000009065,36.40634298784795
JdA,-5.432942999979982,36.40634298784477
JdA,-5.412943000015111,36.4063429878463
JdA,-5.392942999998366,36.40634298784505
JdA,-5.3729429999833815,36.406342987840894
JdA,-5.352943000010805,36.40634298784028
JdA,-5.332942999998619,36.40634298784201
JdA,-5.312942999999674,36.40634298784454
JdA,-5.292942999999435,36.40634298784572
JdA,-5.272943000004623,36.40634298784322
JdA,-5.252942999988909,36.40634298784156
JdA,-5.2329430000165535,36.40634298784497
JdA,-5.212943000004982,36.40634298784961
JdA,-6.212942999988553,36.42634298759528
JdA,-6.1929430000080306,36.42634298758384
JdA,-6.172943000005786,36.426342987584654
JdA,-6.1529429999837255,36.42634298759131
JdA,-6.132943000019523,36.426342987589656
JdA,-6.112942999980253,36.42634298758683
JdA,-6.092943000011616,36.42634298758235
JdA,-6.072943000000938,36.42634298758285
JdA,-6.052943000005048,36.426342987587034
JdA,-6.0329429999797215,36.42634298758574
JdA,-6.012943000013785,36.426342987584356
JdA,-5.99294299999485,36.42634298758785
JdA,-5.972943000001969,36.42634298759316
JdA,-5.952943000000843,36.42634298759704
JdA,-5.932942999991096,36.426342987588676
JdA,-5.912943000016249,36.426342987585826
JdA,-5.892942999987421,36.426342987591354
JdA,-5.872943000016308,36.42634298759302
JdA,-5.85294299998828,36.42634298759286
JdA,-5.8329429999931035,36.42634298759262
JdA,-5.812943000008009,36.42634298759333
JdA,-5.792942999997672,36.42634298758861
JdA,-5.772942999994802,36.426342987586196
JdA,-5.752942999998151,36.42634298758599
JdA,-5.7329430000072,36.42634298758779
JdA,-5.712943000019439,36.42634298759059
JdA,-5.6929429999782695,36.42634298758609
JdA,-5.67294300000458,36.426342987579964
JdA,-5.652942999986268,36.4263429875846
JdA,-5.632943000009866,36.426342987583155
JdA,-5.6129429999960765,36.42634298758019
JdA,-5.5929430000093365,36.42634298758715
JdA,-5.572943000003732,36.42634298758561
JdA,-5.552942999999312,36.42634298758612
JdA,-5.532942999994548,36.42634298758446
JdA,-5.512942999997812,36.42634298758318
JdA,-5.492943000006623,36.426342987591404
JdA,-5.4729429999974455,36.426342987588974
JdA,-5.452943000011662,36.42634298758463
JdA,-5.4329429999796846,36.426342987586324
JdA,-5.412943000011633,36.42634298758724
JdA,-5.392943000003156,36.42634298758764
JdA,-5.372942999985854,36.42634298758709
JdA,-5.352943000001406,36.426342987592186
JdA,-5.332943000001956,36.426342987594374
JdA,-5.31294300000718,36.42634298758484
JdA,-5.292942999992018,36.426342987583595
JdA,-5.272943000008785,36.42634298758821
JdA,-5.252942999986551,36.42634298758869
JdA,-5.2329430000130275,36.426342987589095
JdA,-5.2129430000062476,36.42634298758592
JdA,-5.192942999994958,36.42634298758988
JdA,-5.172942999999589,36.426342987589095
JdA,-6.212942999998358,36.44634298736902
JdA,-6.192943000005673,36.44634298737564
JdA,-6.172943000001056,36.446342987379396
JdA,-6.152942999986573,36.44634298737395
JdA,-6.132943000007519,36.446342987381534
JdA,-6.1129429999988405,36.4463429873801
JdA,-6.092943000005077,36.44634298737678
JdA,-6.072943000004866,36.446342987377975
JdA,-6.052942999987801,36.446342987382415
JdA,-6.0329430000003805,36.4463429873815
JdA,-6.012942999997061,36.44634298738034
JdA,-5.992943000000929,36.44634298738372
JdA,-5.972943000002018,36.44634298737446
JdA,-5.952942999999845,36.44634298737118
JdA,-5.932942999995107,36.4463429873776
